,index,PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
596,596,5.0,Lac,300.0,84.0,0.28,3.313,278.305,0.11498176461076876,1,101,Data/H1N1_MDCK/MDCK_sheet3.csv,32.0,0.002836454622525949,Non-binder
597,597,5.0,Lac,300.0,84.0,0.28,3.062,257.194,0.15163650785010535,1,101,Data/H1N1_MDCK/MDCK_sheet3.csv,39.0,0.003740680751344472,Non-binder
598,598,5.0,Lac,300.0,84.0,0.28,3.27,274.69,0.15654009974880775,1,101,Data/H1N1_MDCK/MDCK_sheet3.csv,43.0,0.0038616461579473256,Non-binder
599,599,5.0,Lac,300.0,84.0,0.28,3.299,277.155,0.14793166278797065,1,101,Data/H1N1_MDCK/MDCK_sheet3.csv,41.0,0.0036492869121752115,Non-binder
600,600,5.0,Lac,300.0,84.0,0.28,3.033,254.788,0.18446708636199508,1,101,Data/H1N1_MDCK/MDCK_sheet3.csv,47.0,0.004550569575850556,Non-binder
601,601,5.0,Lac,300.0,84.0,0.28,3.349,281.319,0.15640607282124563,1,101,Data/H1N1_MDCK/MDCK_sheet3.csv,44.0,0.003858339883256609,Non-binder
602,602,5.0,Lac,300.0,168.0,0.56,3.225,541.819,0.17902657529544,1,102,Data/H1N1_MDCK/MDCK_sheet3.csv,97.0,0.004416359052852647,Non-binder
603,603,5.0,Lac,300.0,168.0,0.56,3.233,543.134,0.39953308023434364,1,102,Data/H1N1_MDCK/MDCK_sheet3.csv,217.0,0.009855975476798331,Non-binder
604,604,5.0,Lac,300.0,168.0,0.56,3.516,590.732,0.7566883121280039,1,102,Data/H1N1_MDCK/MDCK_sheet3.csv,447.0,0.018666543064567123,Non-binder
605,605,5.0,Lac,300.0,168.0,0.56,3.178,533.82,0.1517365404068787,1,102,Data/H1N1_MDCK/MDCK_sheet3.csv,81.0,0.003743148427928001,Non-binder
606,606,5.0,Lac,300.0,168.0,0.56,3.204,538.203,0.20438384773031737,1,102,Data/H1N1_MDCK/MDCK_sheet3.csv,110.0,0.005041890873972581,Non-binder
607,607,5.0,Lac,300.0,168.0,0.56,3.215,540.175,0.16291016800111077,1,102,Data/H1N1_MDCK/MDCK_sheet3.csv,88.0,0.0040187876803549445,Non-binder
608,608,10.0,Lac,150.0,77.0,0.51,5.229,399.987,0.027500893779047818,1,103,Data/H1N1_MDCK/MDCK_sheet3.csv,11.0,0.0006784122469091908,Non-binder
609,609,10.0,Lac,150.0,77.0,0.51,5.412,413.991,0.05314125186296321,1,103,Data/H1N1_MDCK/MDCK_sheet3.csv,22.0,0.0013109274327435451,Non-binder
610,610,10.0,Lac,150.0,77.0,0.51,4.822,368.87,0.06777455472117548,1,103,Data/H1N1_MDCK/MDCK_sheet3.csv,25.0,0.0016719124956837866,Non-binder
611,611,10.0,Lac,150.0,77.0,0.51,5.534,423.327,0.0708672019502654,1,103,Data/H1N1_MDCK/MDCK_sheet3.csv,30.0,0.0017482041890535074,Non-binder
612,612,10.0,Lac,150.0,77.0,0.51,5.37,410.788,0.10467686495223813,1,103,Data/H1N1_MDCK/MDCK_sheet3.csv,43.0,0.002582245788890013,Non-binder
613,613,10.0,Lac,150.0,77.0,0.51,6.168,471.838,0.09537171656373586,1,103,Data/H1N1_MDCK/MDCK_sheet3.csv,45.0,0.0023526995538917616,Non-binder
614,614,10.0,Lac,150.0,110.0,0.73,5.397,591.003,0.01184427151808028,1,104,Data/H1N1_MDCK/MDCK_sheet3.csv,7.0,0.0002921831893225685,Non-binder
615,615,10.0,Lac,150.0,110.0,0.73,4.966,543.784,0.04413517131802333,1,104,Data/H1N1_MDCK/MDCK_sheet3.csv,24.0,0.0010887588229730246,Non-binder
616,616,10.0,Lac,150.0,110.0,0.73,5.415,592.969,0.0742028672662483,1,104,Data/H1N1_MDCK/MDCK_sheet3.csv,44.0,0.0018304908310853784,Non-binder
617,617,10.0,Lac,150.0,110.0,0.73,5.02,549.737,0.06730491125756498,1,104,Data/H1N1_MDCK/MDCK_sheet3.csv,37.0,0.0016603269857743976,Non-binder
618,618,10.0,Lac,150.0,110.0,0.73,5.521,604.498,0.06782487286972,1,104,Data/H1N1_MDCK/MDCK_sheet3.csv,41.0,0.001673153780730326,Non-binder
619,619,10.0,Lac,150.0,110.0,0.73,6.017,658.869,0.018213028690073442,1,104,Data/H1N1_MDCK/MDCK_sheet3.csv,12.0,0.00044929236903812683,Non-binder
620,620,10.0,Lac,200.0,94.0,0.47,5.47,514.186,0.03306196590338904,1,105,Data/H1N1_MDCK/MDCK_sheet3.csv,17.0,0.0008155968586316183,Non-binder
621,621,10.0,Lac,200.0,94.0,0.47,5.469,514.067,0.07781086901123783,1,105,Data/H1N1_MDCK/MDCK_sheet3.csv,40.0,0.0019194956681767269,Non-binder
622,622,10.0,Lac,200.0,94.0,0.47,5.439,511.295,0.11930490225799195,1,105,Data/H1N1_MDCK/MDCK_sheet3.csv,61.0,0.0029431009573147073,Non-binder
623,623,10.0,Lac,200.0,94.0,0.47,5.475,514.616,0.14768293251667264,1,105,Data/H1N1_MDCK/MDCK_sheet3.csv,76.0,0.003643151051152608,Non-binder
624,624,10.0,Lac,200.0,94.0,0.47,6.072,570.783,0.054311358256990835,1,105,Data/H1N1_MDCK/MDCK_sheet3.csv,31.0,0.001339792476704403,Non-binder
625,625,10.0,Lac,200.0,94.0,0.47,6.192,582.069,0.0738744032064927,1,105,Data/H1N1_MDCK/MDCK_sheet3.csv,43.0,0.001822388038405328,Non-binder
626,626,10.0,Lac,200.0,132.0,0.66,4.45,587.443,0.022129806636558783,1,106,Data/H1N1_MDCK/MDCK_sheet3.csv,13.0,0.0005459143242614122,Non-binder
627,627,10.0,Lac,200.0,132.0,0.66,4.818,635.991,0.011006445059757135,1,106,Data/H1N1_MDCK/MDCK_sheet3.csv,7.0,0.0002715150708723959,Non-binder
628,628,10.0,Lac,200.0,132.0,0.66,4.503,594.369,0.0,1,106,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
629,629,10.0,Lac,200.0,132.0,0.66,4.813,635.353,0.5618923653465082,1,106,Data/H1N1_MDCK/MDCK_sheet3.csv,357.0,0.013861173573430053,Non-binder
630,630,10.0,Lac,200.0,132.0,0.66,4.456,588.129,0.022103994191750447,1,106,Data/H1N1_MDCK/MDCK_sheet3.csv,13.0,0.0005452775639138637,Non-binder
631,631,10.0,Lac,200.0,132.0,0.66,4.997,659.644,0.0,1,106,Data/H1N1_MDCK/MDCK_sheet3.csv,0.0,0.0,Non-binder
632,632,10.0,Lac,300.0,84.0,0.28,5.947,499.525,0.08808367949552075,1,107,Data/H1N1_MDCK/MDCK_sheet3.csv,44.0,0.0021729129024931006,Non-binder
633,633,10.0,Lac,300.0,84.0,0.28,5.855,491.855,0.06302670502485488,1,107,Data/H1N1_MDCK/MDCK_sheet3.csv,31.0,0.0015547890521205826,Non-binder
634,634,10.0,Lac,300.0,84.0,0.28,5.926,497.772,0.04017903779240295,1,107,Data/H1N1_MDCK/MDCK_sheet3.csv,20.0,0.000991166015417305,Non-binder
635,635,10.0,Lac,300.0,84.0,0.28,5.912,496.622,0.02617685080403204,1,107,Data/H1N1_MDCK/MDCK_sheet3.csv,13.0,0.0006457497823034355,Non-binder
636,636,10.0,Lac,300.0,84.0,0.28,5.959,500.566,0.05793441823855396,1,107,Data/H1N1_MDCK/MDCK_sheet3.csv,29.0,0.0014291687814356928,Non-binder
637,637,10.0,Lac,300.0,84.0,0.28,6.071,509.989,0.025490745878832682,1,107,Data/H1N1_MDCK/MDCK_sheet3.csv,13.0,0.0006288244420705089,Non-binder
638,638,10.0,Lac,300.0,168.0,0.56,5.295,889.482,0.14952522929075573,1,108,Data/H1N1_MDCK/MDCK_sheet3.csv,133.0,0.00368859818112667,Non-binder
639,639,10.0,Lac,300.0,168.0,0.56,5.332,895.727,0.09377857315900939,1,108,Data/H1N1_MDCK/MDCK_sheet3.csv,84.0,0.002313398722233975,Non-binder
640,640,10.0,Lac,300.0,168.0,0.56,5.367,901.644,0.056563344291094934,1,108,Data/H1N1_MDCK/MDCK_sheet3.csv,51.0,0.0013953461222578666,Non-binder
641,641,10.0,Lac,300.0,168.0,0.56,5.259,883.455,0.06338749568455665,1,108,Data/H1N1_MDCK/MDCK_sheet3.csv,56.0,0.001563689301111712,Non-binder
642,642,10.0,Lac,300.0,168.0,0.56,5.342,897.48,0.08022462896109106,1,108,Data/H1N1_MDCK/MDCK_sheet3.csv,72.0,0.001979040071505426,Non-binder
643,643,10.0,Lac,300.0,168.0,0.56,6.012,1009.98,0.06831818451850531,1,108,Data/H1N1_MDCK/MDCK_sheet3.csv,69.0,0.0016853231548156838,Non-binder
644,644,1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.269,339.6375098502758,2,109,Data/H1N1_MDCK/MDCK_sheet4.csv,431.0,0.15529201224441525,Binder
645,645,1.0,2-6 SiaLac,150.0,62.0,2.44,0.022,1.361,494.48934606906687,2,109,Data/H1N1_MDCK/MDCK_sheet4.csv,673.0,0.22834044173461254,Binder
646,646,1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.318,408.9529590288316,2,109,Data/H1N1_MDCK/MDCK_sheet4.csv,539.0,0.18799026643073952,Binder
647,647,1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.303,316.96085955487337,2,109,Data/H1N1_MDCK/MDCK_sheet4.csv,413.0,0.14459473069692944,Binder
648,648,1.0,2-6 SiaLac,150.0,62.0,2.44,0.021,1.318,289.07435508345975,2,109,Data/H1N1_MDCK/MDCK_sheet4.csv,381.0,0.13143979882560214,Binder
649,649,1.0,2-6 SiaLac,200.0,110.0,1.82,0.039,4.264,126.17260787992494,2,110,Data/H1N1_MDCK/MDCK_sheet4.csv,538.0,0.05459397584411565,Binder
650,650,1.0,2-6 SiaLac,200.0,110.0,1.82,0.042,4.591,84.51317795687214,2,110,Data/H1N1_MDCK/MDCK_sheet4.csv,388.0,0.034941926481031275,Binder
651,651,1.0,2-6 SiaLac,200.0,110.0,1.82,0.04,4.381,51.129879023054094,2,110,Data/H1N1_MDCK/MDCK_sheet4.csv,224.0,0.0191939856243812,Non-binder
652,652,1.0,2-6 SiaLac,200.0,110.0,1.82,0.037,4.116,115.88921282798835,2,110,Data/H1N1_MDCK/MDCK_sheet4.csv,477.0,0.049742978421586675,Binder
653,653,1.0,2-6 SiaLac,200.0,110.0,1.82,0.035,3.839,122.42771555092472,2,110,Data/H1N1_MDCK/MDCK_sheet4.csv,470.0,0.05282739360703555,Binder
654,654,1.0,2-6 SiaLac,300.0,120.0,2.5,0.017,1.983,220.37317196167422,2,111,Data/H1N1_MDCK/MDCK_sheet4.csv,437.0,0.09903131305166404,Binder
655,655,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.853,291.4193200215866,2,111,Data/H1N1_MDCK/MDCK_sheet4.csv,540.0,0.13254599175248302,Binder
656,656,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.853,267.6740420939018,2,111,Data/H1N1_MDCK/MDCK_sheet4.csv,496.0,0.12134460529959745,Binder
657,657,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.762,278.6606129398411,2,111,Data/H1N1_MDCK/MDCK_sheet4.csv,491.0,0.12652731262406677,Binder
658,658,1.0,2-6 SiaLac,300.0,120.0,2.5,0.016,1.944,259.77366255144034,2,111,Data/H1N1_MDCK/MDCK_sheet4.csv,505.0,0.11761775044243004,Binder
659,659,5.0,2-6 SiaLac,150.0,62.0,2.44,0.049,3.024,75.39682539682539,2,112,Data/H1N1_MDCK/MDCK_sheet4.csv,228.0,0.030641459315440482,Binder
660,660,5.0,2-6 SiaLac,150.0,62.0,2.44,0.049,3.027,45.9200528576148,2,112,Data/H1N1_MDCK/MDCK_sheet4.csv,139.0,0.01673634851399803,Non-binder
661,661,5.0,2-6 SiaLac,150.0,62.0,2.44,0.045,2.768,59.60982658959538,2,112,Data/H1N1_MDCK/MDCK_sheet4.csv,165.0,0.023194240752256085,Non-binder
662,662,5.0,2-6 SiaLac,150.0,62.0,2.44,0.035,2.17,70.96774193548387,2,112,Data/H1N1_MDCK/MDCK_sheet4.csv,154.0,0.0285521228320495,Non-binder
663,663,5.0,2-6 SiaLac,150.0,62.0,2.44,0.04,2.484,86.15136876006441,2,112,Data/H1N1_MDCK/MDCK_sheet4.csv,214.0,0.03571471205658882,Binder
664,664,5.0,2-6 SiaLac,150.0,62.0,2.44,0.058,3.567,84.38463694981778,2,112,Data/H1N1_MDCK/MDCK_sheet4.csv,301.0,0.03488128968834163,Binder
665,665,5.0,2-6 SiaLac,200.0,110.0,1.82,0.086,9.449,121.70600063498783,2,113,Data/H1N1_MDCK/MDCK_sheet4.csv,1150.0,0.05248693822441838,Binder
666,666,5.0,2-6 SiaLac,200.0,110.0,1.82,0.081,8.963,103.87147160548925,2,113,Data/H1N1_MDCK/MDCK_sheet4.csv,931.0,0.04407383594475608,Binder
667,667,5.0,2-6 SiaLac,200.0,110.0,1.82,0.078,8.533,101.25395523262628,2,113,Data/H1N1_MDCK/MDCK_sheet4.csv,864.0,0.04283907202544186,Binder
668,668,5.0,2-6 SiaLac,200.0,110.0,1.82,0.07,7.72,102.72020725388602,2,113,Data/H1N1_MDCK/MDCK_sheet4.csv,793.0,0.04353074872754127,Binder
669,669,5.0,2-6 SiaLac,200.0,110.0,1.82,0.069,7.605,111.63708086785009,2,113,Data/H1N1_MDCK/MDCK_sheet4.csv,849.0,0.04773711546730883,Binder
670,670,5.0,2-6 SiaLac,200.0,110.0,1.82,0.083,9.113,102.05201360693515,2,113,Data/H1N1_MDCK/MDCK_sheet4.csv,930.0,0.04321554099286434,Binder
671,671,5.0,2-6 SiaLac,300.0,120.0,2.5,0.035,4.178,106.98898994734323,2,114,Data/H1N1_MDCK/MDCK_sheet4.csv,447.0,0.04554446635082732,Binder
672,672,5.0,2-6 SiaLac,300.0,120.0,2.5,0.035,4.214,89.22638822971048,2,114,Data/H1N1_MDCK/MDCK_sheet4.csv,376.0,0.03716529442225124,Binder
673,673,5.0,2-6 SiaLac,300.0,120.0,2.5,0.03,3.607,42.97199889104519,2,114,Data/H1N1_MDCK/MDCK_sheet4.csv,155.0,0.015345659726775731,Non-binder
674,674,5.0,2-6 SiaLac,300.0,120.0,2.5,0.031,3.709,73.33513076300889,2,114,Data/H1N1_MDCK/MDCK_sheet4.csv,272.0,0.029668893805297778,Non-binder
675,675,5.0,2-6 SiaLac,300.0,120.0,2.5,0.032,3.833,76.44142968953821,2,114,Data/H1N1_MDCK/MDCK_sheet4.csv,293.0,0.031134231664058782,Binder
676,676,5.0,2-6 SiaLac,300.0,120.0,2.5,0.031,3.779,128.6054511775602,2,114,Data/H1N1_MDCK/MDCK_sheet4.csv,486.0,0.055741623727586107,Binder
677,677,10.0,2-6 SiaLac,150.0,62.0,2.44,0.061,3.768,85.45647558386412,2,115,Data/H1N1_MDCK/MDCK_sheet4.csv,322.0,0.035386909323186506,Binder
678,678,10.0,2-6 SiaLac,150.0,62.0,2.44,0.051,3.14,86.30573248407643,2,115,Data/H1N1_MDCK/MDCK_sheet4.csv,271.0,0.035787530228363056,Binder
679,679,10.0,2-6 SiaLac,150.0,62.0,2.44,0.051,3.14,90.44585987261146,2,115,Data/H1N1_MDCK/MDCK_sheet4.csv,284.0,0.03774055714109873,Binder
680,680,10.0,2-6 SiaLac,150.0,62.0,2.44,0.058,3.58,56.98324022346369,2,115,Data/H1N1_MDCK/MDCK_sheet4.csv,204.0,0.021955198234896507,Non-binder
681,681,10.0,2-6 SiaLac,150.0,62.0,2.44,0.06,3.737,103.55900454910356,2,115,Data/H1N1_MDCK/MDCK_sheet4.csv,387.0,0.04392643551158234,Binder
682,682,10.0,2-6 SiaLac,150.0,62.0,2.44,0.042,2.607,211.73762945914842,2,115,Data/H1N1_MDCK/MDCK_sheet4.csv,552.0,0.09495765895101729,Binder
683,683,10.0,2-6 SiaLac,200.0,110.0,1.82,0.094,10.288,94.96500777604976,2,116,Data/H1N1_MDCK/MDCK_sheet4.csv,977.0,0.039872379824258015,Binder
684,684,10.0,2-6 SiaLac,200.0,110.0,1.82,0.094,10.334,112.63789432939811,2,116,Data/H1N1_MDCK/MDCK_sheet4.csv,1164.0,0.04820923031827796,Binder
685,685,10.0,2-6 SiaLac,200.0,110.0,1.82,0.094,10.38,108.57418111753371,2,116,Data/H1N1_MDCK/MDCK_sheet4.csv,1127.0,0.046292250350369525,Binder
686,686,10.0,2-6 SiaLac,200.0,110.0,1.82,0.102,11.255,98.17858729453576,2,116,Data/H1N1_MDCK/MDCK_sheet4.csv,1105.0,0.0413883252763713,Binder
687,687,10.0,2-6 SiaLac,200.0,110.0,1.82,0.103,11.369,104.31876154455098,2,116,Data/H1N1_MDCK/MDCK_sheet4.csv,1186.0,0.044284836526816085,Binder
688,688,10.0,2-6 SiaLac,200.0,110.0,1.82,0.1,10.977,112.5079712125353,2,116,Data/H1N1_MDCK/MDCK_sheet4.csv,1235.0,0.04814794154138615,Binder
689,689,10.0,2-6 SiaLac,300.0,120.0,2.5,0.047,5.631,76.54057893802167,2,117,Data/H1N1_MDCK/MDCK_sheet4.csv,431.0,0.031181003449681114,Binder
690,690,10.0,2-6 SiaLac,300.0,120.0,2.5,0.051,6.086,96.12224778179427,2,117,Data/H1N1_MDCK/MDCK_sheet4.csv,585.0,0.040418285943468794,Binder
691,691,10.0,2-6 SiaLac,300.0,120.0,2.5,0.048,5.722,83.01293254106955,2,117,Data/H1N1_MDCK/MDCK_sheet4.csv,475.0,0.0342342140369928,Binder
692,692,10.0,2-6 SiaLac,300.0,120.0,2.5,0.054,6.513,100.56809458007064,2,117,Data/H1N1_MDCK/MDCK_sheet4.csv,655.0,0.042515530214497346,Binder
693,693,10.0,2-6 SiaLac,300.0,120.0,2.5,0.051,6.163,115.3658932338147,2,117,Data/H1N1_MDCK/MDCK_sheet4.csv,711.0,0.04949611228548339,Binder
694,694,10.0,2-6 SiaLac,300.0,120.0,2.5,0.05,5.968,130.19436997319036,2,117,Data/H1N1_MDCK/MDCK_sheet4.csv,777.0,0.05649116616403642,Binder
695,695,1.0,2-3 SiaLac,150.0,60.0,2.5,0.024,1.465,1488.0546075085324,2,118,Data/H1N1_MDCK/MDCK_sheet4.csv,2180.0,0.6970360911786646,Binder
696,696,1.0,2-3 SiaLac,150.0,60.0,2.5,0.025,1.502,667.7762982689748,2,118,Data/H1N1_MDCK/MDCK_sheet4.csv,1003.0,0.3100852890573212,Binder
697,697,1.0,2-3 SiaLac,150.0,60.0,2.5,0.024,1.452,764.4628099173553,2,118,Data/H1N1_MDCK/MDCK_sheet4.csv,1110.0,0.3556953250844097,Binder
698,698,1.0,2-3 SiaLac,150.0,60.0,2.5,0.021,1.255,731.4741035856574,2,118,Data/H1N1_MDCK/MDCK_sheet4.csv,918.0,0.3401335258362621,Binder
699,699,1.0,2-3 SiaLac,150.0,60.0,2.5,0.019,1.169,876.8177929854576,2,118,Data/H1N1_MDCK/MDCK_sheet4.csv,1025.0,0.40869666661791504,Binder
700,700,1.0,2-3 SiaLac,200.0,116.0,1.72,0.039,4.546,690.2771667399911,2,119,Data/H1N1_MDCK/MDCK_sheet4.csv,3138.0,0.320699648848644,Binder
701,701,1.0,2-3 SiaLac,200.0,116.0,1.72,0.036,4.203,548.417796811801,2,119,Data/H1N1_MDCK/MDCK_sheet4.csv,2305.0,0.2537801699792955,Binder
702,702,1.0,2-3 SiaLac,200.0,116.0,1.72,0.04,4.638,554.980595084088,2,119,Data/H1N1_MDCK/MDCK_sheet4.csv,2574.0,0.25687604613134957,Binder
703,703,1.0,2-3 SiaLac,200.0,116.0,1.72,0.04,4.583,497.054331224089,2,119,Data/H1N1_MDCK/MDCK_sheet4.csv,2278.0,0.229550425043918,Binder
704,704,1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.048,423.4189723320158,2,119,Data/H1N1_MDCK/MDCK_sheet4.csv,1714.0,0.19481433502808482,Binder
705,705,1.0,2-3 SiaLac,200.0,116.0,1.72,0.038,4.453,358.4100606332809,2,119,Data/H1N1_MDCK/MDCK_sheet4.csv,1596.0,0.16414760857254643,Binder
706,706,1.0,2-3 SiaLac,300.0,147.0,2.04,0.007,0.976,1676.2295081967213,2,120,Data/H1N1_MDCK/MDCK_sheet4.csv,1636.0,0.7858040470543987,Binder
707,707,1.0,2-3 SiaLac,300.0,147.0,2.04,0.007,1.013,839.0918065153012,2,120,Data/H1N1_MDCK/MDCK_sheet4.csv,850.0,0.39090014492398023,Binder
708,708,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.925,1045.4054054054054,2,120,Data/H1N1_MDCK/MDCK_sheet4.csv,967.0,0.48822468914248657,Binder
709,709,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.89,641.5730337078652,2,120,Data/H1N1_MDCK/MDCK_sheet4.csv,571.0,0.29772439382711713,Binder
710,710,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.873,1064.1466208476518,2,120,Data/H1N1_MDCK/MDCK_sheet4.csv,929.0,0.49706550361535623,Binder
711,711,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.921,1043.4310532030402,2,120,Data/H1N1_MDCK/MDCK_sheet4.csv,961.0,0.487293325774993,Binder
712,712,5.0,2-3 SiaLac,150.0,60.0,2.5,0.049,2.929,589.9624445203141,2,121,Data/H1N1_MDCK/MDCK_sheet4.csv,1728.0,0.2733780730002358,Binder
713,713,5.0,2-3 SiaLac,150.0,60.0,2.5,0.056,3.36,529.7619047619048,2,121,Data/H1N1_MDCK/MDCK_sheet4.csv,1780.0,0.24497960520550688,Binder
714,714,5.0,2-3 SiaLac,150.0,60.0,2.5,0.047,2.831,507.24125750618157,2,121,Data/H1N1_MDCK/MDCK_sheet4.csv,1436.0,0.2343559151460042,Binder
715,715,5.0,2-3 SiaLac,150.0,60.0,2.5,0.054,3.225,537.0542635658915,2,121,Data/H1N1_MDCK/MDCK_sheet4.csv,1732.0,0.24841963776125642,Binder
716,716,5.0,2-3 SiaLac,150.0,60.0,2.5,0.053,3.175,596.220472440945,2,121,Data/H1N1_MDCK/MDCK_sheet4.csv,1893.0,0.2763301794942266,Binder
717,717,5.0,2-3 SiaLac,150.0,60.0,2.5,0.05,3.003,572.7605727605727,2,121,Data/H1N1_MDCK/MDCK_sheet4.csv,1720.0,0.2652634148403838,Binder
718,718,5.0,2-3 SiaLac,200.0,116.0,1.72,0.077,8.981,324.351408529117,2,122,Data/H1N1_MDCK/MDCK_sheet4.csv,2913.0,0.14808108261125938,Binder
719,719,5.0,2-3 SiaLac,200.0,116.0,1.72,0.052,6.013,444.0379178446699,2,122,Data/H1N1_MDCK/MDCK_sheet4.csv,2670.0,0.20454093320232433,Binder
720,720,5.0,2-3 SiaLac,200.0,116.0,1.72,0.075,8.682,300.0460723335637,2,122,Data/H1N1_MDCK/MDCK_sheet4.csv,2605.0,0.13661549924673375,Binder
721,721,5.0,2-3 SiaLac,200.0,116.0,1.72,0.08,9.332,289.75567938276896,2,122,Data/H1N1_MDCK/MDCK_sheet4.csv,2704.0,0.13176120069756786,Binder
722,722,5.0,2-3 SiaLac,200.0,116.0,1.72,0.074,8.544,341.29213483146066,2,122,Data/H1N1_MDCK/MDCK_sheet4.csv,2916.0,0.15607255033309522,Binder
723,723,5.0,2-3 SiaLac,200.0,116.0,1.72,0.072,8.303,332.5304106949295,2,122,Data/H1N1_MDCK/MDCK_sheet4.csv,2761.0,0.15193937242943995,Binder
724,724,5.0,2-3 SiaLac,300.0,147.0,2.04,0.02,2.928,525.2732240437159,2,123,Data/H1N1_MDCK/MDCK_sheet4.csv,1538.0,0.24286215484164195,Binder
725,725,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.633,474.743638435245,2,123,Data/H1N1_MDCK/MDCK_sheet4.csv,1250.0,0.21902577703935297,Binder
726,726,5.0,2-3 SiaLac,300.0,147.0,2.04,0.017,2.551,593.4927479419835,2,123,Data/H1N1_MDCK/MDCK_sheet4.csv,1514.0,0.2750434269726127,Binder
727,727,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.633,489.9354348651728,2,123,Data/H1N1_MDCK/MDCK_sheet4.csv,1290.0,0.2261922201209388,Binder
728,728,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.615,410.3250478011472,2,123,Data/H1N1_MDCK/MDCK_sheet4.csv,1073.0,0.1886375233983429,Binder
729,729,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.652,605.580693815988,2,123,Data/H1N1_MDCK/MDCK_sheet4.csv,1606.0,0.28074568716803544,Binder
730,730,10.0,2-3 SiaLac,150.0,60.0,2.5,0.063,3.772,543.7433722163308,2,124,Data/H1N1_MDCK/MDCK_sheet4.csv,2051.0,0.2515750984489392,Binder
731,731,10.0,2-3 SiaLac,150.0,60.0,2.5,0.064,3.829,635.4139462000522,2,124,Data/H1N1_MDCK/MDCK_sheet4.csv,2433.0,0.29481896060446716,Binder
732,732,10.0,2-3 SiaLac,150.0,60.0,2.5,0.063,3.758,613.8903672166045,2,124,Data/H1N1_MDCK/MDCK_sheet4.csv,2307.0,0.28466561867361906,Binder
733,733,10.0,2-3 SiaLac,150.0,60.0,2.5,0.055,3.32,720.1807228915663,2,124,Data/H1N1_MDCK/MDCK_sheet4.csv,2391.0,0.33480608675977175,Binder
734,734,10.0,2-3 SiaLac,150.0,60.0,2.5,0.066,3.956,646.6127401415571,2,124,Data/H1N1_MDCK/MDCK_sheet4.csv,2558.0,0.30010178016661576,Binder
735,735,10.0,2-3 SiaLac,150.0,60.0,2.5,0.065,3.914,851.5585079202862,2,124,Data/H1N1_MDCK/MDCK_sheet4.csv,3333.0,0.396781075888665,Binder
736,736,10.0,2-3 SiaLac,200.0,116.0,1.72,0.112,13.028,278.17009517961316,2,125,Data/H1N1_MDCK/MDCK_sheet4.csv,3624.0,0.12629592013369248,Binder
737,737,10.0,2-3 SiaLac,200.0,116.0,1.72,0.111,12.917,308.3533328172176,2,125,Data/H1N1_MDCK/MDCK_sheet4.csv,3983.0,0.1405342925043061,Binder
738,738,10.0,2-3 SiaLac,200.0,116.0,1.72,0.111,12.861,319.88181323380763,2,125,Data/H1N1_MDCK/MDCK_sheet4.csv,4114.0,0.1459726354352258,Binder
739,739,10.0,2-3 SiaLac,200.0,116.0,1.72,0.111,12.843,306.8597679669859,2,125,Data/H1N1_MDCK/MDCK_sheet4.csv,3941.0,0.13982973149091885,Binder
740,740,10.0,2-3 SiaLac,200.0,116.0,1.72,0.11,12.732,334.5900094250707,2,125,Data/H1N1_MDCK/MDCK_sheet4.csv,4260.0,0.15291094923660317,Binder
741,741,10.0,2-3 SiaLac,200.0,116.0,1.72,0.12,13.971,364.46925774819266,2,125,Data/H1N1_MDCK/MDCK_sheet4.csv,5092.0,0.1670059203886909,Binder
742,742,10.0,2-3 SiaLac,300.0,147.0,2.04,0.014,2.131,1481.4641013608637,2,126,Data/H1N1_MDCK/MDCK_sheet4.csv,3157.0,0.6939271443596389,Binder
743,743,10.0,2-3 SiaLac,300.0,147.0,2.04,0.017,2.552,1288.0094043887148,2,126,Data/H1N1_MDCK/MDCK_sheet4.csv,3287.0,0.602668544291436,Binder
744,744,10.0,2-3 SiaLac,300.0,147.0,2.04,0.014,2.023,2101.8289668808698,2,126,Data/H1N1_MDCK/MDCK_sheet4.csv,4252.0,0.9865725546026642,Binder
745,745,10.0,2-3 SiaLac,300.0,147.0,2.04,0.034,5.012,814.8443735035914,2,126,Data/H1N1_MDCK/MDCK_sheet4.csv,4084.0,0.3794618762929801,Binder
