PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,MVF_orig,Status,Experiment,Self-model,Cross-model,MVF_norm
1.0,2-6 SiaLac,200.0,110.0,1.82,0.037,4.116,115.88921282798835,477.0,Conserved,Binder,Binder,Binder,0.049742978421586675
1.0,2-6 SiaLac,200.0,110.0,1.82,0.035,3.839,122.42771555092472,470.0,Conserved,Binder,Binder,Binder,0.05282739360703555
1.0,2-6 SiaLac,300.0,120.0,2.5,0.017,1.983,220.37317196167422,437.0,Conserved,Binder,Binder,Binder,0.09903131305166404
1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.853,291.4193200215866,540.0,Conserved,Binder,Binder,Binder,0.13254599175248302
1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.853,267.6740420939018,496.0,Conserved,Binder,Binder,Binder,0.12134460529959745
1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.762,278.6606129398411,491.0,Conserved,Binder,Binder,Binder,0.12652731262406677
1.0,2-6 SiaLac,300.0,120.0,2.5,0.016,1.944,259.77366255144034,505.0,Conserved,Binder,Binder,Binder,0.11761775044243004
5.0,2-6 SiaLac,150.0,62.0,2.44,0.049,3.024,75.39682539682539,228.0,Gained in MDCK,Binder,Binder,Non-binder,0.030641459315440482
5.0,2-6 SiaLac,150.0,62.0,2.44,0.049,3.027,45.9200528576148,139.0,Others,Non-binder,Binder,Non-binder,0.01673634851399803
5.0,2-6 SiaLac,150.0,62.0,2.44,0.045,2.768,59.60982658959538,165.0,Others,Non-binder,Binder,Non-binder,0.023194240752256085
5.0,2-6 SiaLac,150.0,62.0,2.44,0.035,2.17,70.96774193548387,154.0,Others,Non-binder,Binder,Non-binder,0.0285521228320495
5.0,2-6 SiaLac,150.0,62.0,2.44,0.04,2.484,86.15136876006441,214.0,Gained in MDCK,Binder,Binder,Non-binder,0.03571471205658882
5.0,2-6 SiaLac,150.0,62.0,2.44,0.058,3.567,84.38463694981778,301.0,Gained in MDCK,Binder,Binder,Non-binder,0.03488128968834163
5.0,2-6 SiaLac,200.0,110.0,1.82,0.086,9.449,121.70600063498783,1150.0,Gained in MDCK,Binder,Binder,Non-binder,0.05248693822441838
5.0,2-6 SiaLac,200.0,110.0,1.82,0.081,8.963,103.87147160548925,931.0,Gained in MDCK,Binder,Binder,Non-binder,0.04407383594475608
5.0,2-6 SiaLac,200.0,110.0,1.82,0.078,8.533,101.25395523262628,864.0,Gained in MDCK,Binder,Binder,Non-binder,0.04283907202544186
5.0,2-6 SiaLac,200.0,110.0,1.82,0.07,7.72,102.72020725388602,793.0,Gained in MDCK,Binder,Binder,Non-binder,0.04353074872754127
5.0,2-6 SiaLac,200.0,110.0,1.82,0.069,7.605,111.63708086785009,849.0,Gained in MDCK,Binder,Binder,Non-binder,0.04773711546730883
5.0,2-6 SiaLac,200.0,110.0,1.82,0.083,9.113,102.05201360693515,930.0,Gained in MDCK,Binder,Binder,Non-binder,0.04321554099286434
5.0,2-6 SiaLac,300.0,120.0,2.5,0.035,4.178,106.98898994734323,447.0,Gained in MDCK,Binder,Binder,Non-binder,0.04554446635082732
5.0,2-6 SiaLac,300.0,120.0,2.5,0.035,4.214,89.22638822971048,376.0,Gained in MDCK,Binder,Binder,Non-binder,0.03716529442225124
