PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
5.0,Lac,66.0,2.27,0.535,35.296,11.361060743427018,150.0,22,1111,Data/H1N1_EGG/new_sheet5.csv,401.0,0.0037533190276258224,Non-binder
5.0,Lac,66.0,2.27,0.546,36.042,8.573331113700682,150.0,22,1111,Data/H1N1_EGG/new_sheet5.csv,309.0,0.00257433582432565,Non-binder
5.0,Lac,66.0,2.27,0.553,36.477,10.390108835704691,150.0,22,1111,Data/H1N1_EGG/new_sheet5.csv,379.0,0.0033426852350907626,Non-binder
5.0,Lac,66.0,2.27,0.565,37.317,9.057534099740066,150.0,22,1111,Data/H1N1_EGG/new_sheet5.csv,338.0,0.002779114358599887,Non-binder
5.0,Lac,66.0,2.27,0.565,37.301,12.117637596847269,150.0,22,1111,Data/H1N1_EGG/new_sheet5.csv,452.0,0.004073289584553804,Non-binder
5.0,Lac,66.0,2.27,0.661,43.642,9.829980294211998,150.0,22,1111,Data/H1N1_EGG/new_sheet5.csv,429.0,0.00310579635782409,Non-binder
5.0,Lac,114.0,1.75,0.419,47.779,4.834760041022206,200.0,22,1112,Data/H1N1_EGG/new_sheet5.csv,231.0,0.00099322392163926,Non-binder
5.0,Lac,114.0,1.75,0.416,47.471,4.149902045459333,200.0,22,1112,Data/H1N1_EGG/new_sheet5.csv,197.0,0.0007035846163047198,Non-binder
5.0,Lac,114.0,1.75,0.419,47.761,4.4806432026130105,200.0,22,1112,Data/H1N1_EGG/new_sheet5.csv,214.0,0.0008434612617176135,Non-binder
5.0,Lac,114.0,1.75,0.435,49.632,4.150548033526757,200.0,22,1112,Data/H1N1_EGG/new_sheet5.csv,206.0,0.0007038578167876158,Non-binder
5.0,Lac,114.0,1.75,0.47,53.63,4.381875815774753,200.0,22,1112,Data/H1N1_EGG/new_sheet5.csv,235.0,0.0008016906793503458,Non-binder
5.0,Lac,114.0,1.75,0.485,55.329,5.187153210793617,200.0,22,1112,Data/H1N1_EGG/new_sheet5.csv,287.0,0.0011422576097300898,Non-binder
5.0,Lac,156.0,1.92,0.446,69.535,3.5809304666714605,300.0,22,1113,Data/H1N1_EGG/new_sheet5.csv,249.0,0.0004629558525275331,Non-binder
5.0,Lac,156.0,1.92,0.429,66.988,3.8066519376604764,300.0,22,1113,Data/H1N1_EGG/new_sheet5.csv,255.0,0.0005584177007937802,Non-binder
5.0,Lac,156.0,1.92,0.454,70.789,2.486261989857181,300.0,22,1113,Data/H1N1_EGG/new_sheet5.csv,176.0,0.0,Non-binder
5.0,Lac,156.0,1.92,0.479,74.666,3.8303913427798464,300.0,22,1113,Data/H1N1_EGG/new_sheet5.csv,286.0,0.0005684575409538975,Non-binder
5.0,Lac,156.0,1.92,0.516,80.458,3.7659399935370006,300.0,22,1113,Data/H1N1_EGG/new_sheet5.csv,303.0,0.0005411998552095278,Non-binder
5.0,Lac,156.0,1.92,0.537,83.727,3.929437338015216,300.0,22,1113,Data/H1N1_EGG/new_sheet5.csv,329.0,0.0006103459520435027,Non-binder
10.0,Lac,66.0,2.27,0.475,31.373,16.351639945175787,150.0,22,1114,Data/H1N1_EGG/new_sheet5.csv,513.0,0.005863928676015067,Non-binder
10.0,Lac,66.0,2.27,0.466,30.738,17.11236905459041,150.0,22,1114,Data/H1N1_EGG/new_sheet5.csv,526.0,0.0061856552999665386,Non-binder
10.0,Lac,66.0,2.27,0.492,32.493,17.20370541347367,150.0,22,1114,Data/H1N1_EGG/new_sheet5.csv,559.0,0.006224283161085384,Non-binder
10.0,Lac,66.0,2.27,0.49,32.36,18.139678615574784,150.0,22,1114,Data/H1N1_EGG/new_sheet5.csv,587.0,0.006620123802247066,Non-binder
10.0,Lac,66.0,2.27,0.492,32.443,14.64106278704189,150.0,22,1114,Data/H1N1_EGG/new_sheet5.csv,475.0,0.005140493477750597,Non-binder
10.0,Lac,66.0,2.27,0.575,37.925,43.005932762030326,150.0,22,1114,Data/H1N1_EGG/new_sheet5.csv,1631.0,0.01713652957382912,Non-binder
10.0,Lac,114.0,1.75,0.521,59.431,5.838703706819674,200.0,22,1115,Data/H1N1_EGG/new_sheet5.csv,347.0,0.0014178105481231957,Non-binder
10.0,Lac,114.0,1.75,0.515,58.688,6.952017448200654,200.0,22,1115,Data/H1N1_EGG/new_sheet5.csv,408.0,0.0018886518331226669,Non-binder
10.0,Lac,114.0,1.75,0.49,55.879,8.822634621235169,200.0,22,1115,Data/H1N1_EGG/new_sheet5.csv,493.0,0.002679770958627333,Non-binder
10.0,Lac,114.0,1.75,0.545,62.145,8.464075951403974,200.0,22,1115,Data/H1N1_EGG/new_sheet5.csv,526.0,0.002528129764796735,Non-binder
10.0,Lac,114.0,1.75,0.588,67.081,4.859796365587871,200.0,22,1115,Data/H1N1_EGG/new_sheet5.csv,326.0,0.0010038122533843972,Non-binder
10.0,Lac,114.0,1.75,0.598,68.155,12.897072848653803,200.0,22,1115,Data/H1N1_EGG/new_sheet5.csv,879.0,0.004402927387352548,Non-binder
10.0,Lac,156.0,1.92,0.767,119.653,3.668942692619491,300.0,22,1116,Data/H1N1_EGG/new_sheet5.csv,439.0,0.000500177875413581,Non-binder
10.0,Lac,156.0,1.92,0.773,120.644,3.7465601273167333,300.0,22,1116,Data/H1N1_EGG/new_sheet5.csv,452.0,0.00053300374590529,Non-binder
10.0,Lac,156.0,1.92,0.86,134.222,4.008284781928447,300.0,22,1116,Data/H1N1_EGG/new_sheet5.csv,538.0,0.0006436920165275171,Non-binder
10.0,Lac,156.0,1.92,0.805,125.63,5.086364721802117,300.0,22,1116,Data/H1N1_EGG/new_sheet5.csv,639.0,0.0010996322653136562,Non-binder
10.0,Lac,156.0,1.92,0.904,140.95,3.4835047889322457,300.0,22,1116,Data/H1N1_EGG/new_sheet5.csv,491.0,0.00042175270413041046,Non-binder
10.0,Lac,156.0,1.92,0.916,142.962,4.581637078384466,300.0,22,1116,Data/H1N1_EGG/new_sheet5.csv,655.0,0.0008861734680596678,Non-binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.492,436.9973190348525,150.0,22,1117,Data/H1N1_EGG/new_sheet5.csv,652.0,0.1837628844783423,Binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.492,479.2225201072386,150.0,22,1117,Data/H1N1_EGG/new_sheet5.csv,715.0,0.20162071483946045,Binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.477,421.80094786729853,150.0,22,1117,Data/H1N1_EGG/new_sheet5.csv,623.0,0.17733605378191641,Binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.405,582.9181494661922,150.0,22,1117,Data/H1N1_EGG/new_sheet5.csv,819.0,0.2454755435022558,Binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.434,272.6638772663877,150.0,22,1117,Data/H1N1_EGG/new_sheet5.csv,391.0,0.11426318640161505,Binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.419,522.1987315010571,150.0,22,1117,Data/H1N1_EGG/new_sheet5.csv,741.0,0.21979616156661072,Binder
1.0,2-6 SiaLac,110.0,1.82,0.044,4.801,91.02270360341595,200.0,22,1118,Data/H1N1_EGG/new_sheet5.csv,437.0,0.03744372353376292,Non-binder
1.0,2-6 SiaLac,110.0,1.82,0.041,4.525,96.57458563535911,200.0,22,1118,Data/H1N1_EGG/new_sheet5.csv,437.0,0.039791718688159436,Non-binder
1.0,2-6 SiaLac,110.0,1.82,0.041,4.46,128.9237668161435,200.0,22,1118,Data/H1N1_EGG/new_sheet5.csv,575.0,0.05347279480327856,Binder
1.0,2-6 SiaLac,110.0,1.82,0.043,4.731,147.96026210103574,200.0,22,1118,Data/H1N1_EGG/new_sheet5.csv,700.0,0.0615236860917548,Binder
1.0,2-6 SiaLac,110.0,1.82,0.043,4.714,148.0695799745439,200.0,22,1118,Data/H1N1_EGG/new_sheet5.csv,698.0,0.06156991867303251,Binder
1.0,2-6 SiaLac,110.0,1.82,0.042,4.661,107.70220982621755,200.0,22,1118,Data/H1N1_EGG/new_sheet5.csv,502.0,0.0444977998926508,Non-binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.271,238.22104799647732,300.0,22,1119,Data/H1N1_EGG/new_sheet5.csv,541.0,0.09969666719890949,Binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.234,378.2452999104745,300.0,22,1119,Data/H1N1_EGG/new_sheet5.csv,845.0,0.15891555245267092,Binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.198,398.54413102820746,300.0,22,1119,Data/H1N1_EGG/new_sheet5.csv,876.0,0.16750030926668927,Binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.162,290.0092506938021,300.0,22,1119,Data/H1N1_EGG/new_sheet5.csv,627.0,0.12159887050377031,Binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.253,358.6329338659565,300.0,22,1119,Data/H1N1_EGG/new_sheet5.csv,808.0,0.15062111460730093,Binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.144,347.0149253731343,300.0,22,1119,Data/H1N1_EGG/new_sheet5.csv,744.0,0.14570764067396946,Binder
5.0,2-6 SiaLac,62.0,2.44,0.059,3.65,209.31506849315068,150.0,22,1120,Data/H1N1_EGG/new_sheet5.csv,764.0,0.08747178572333157,Binder
5.0,2-6 SiaLac,62.0,2.44,0.064,3.956,185.54095045500506,150.0,22,1120,Data/H1N1_EGG/new_sheet5.csv,734.0,0.07741726481808836,Binder
5.0,2-6 SiaLac,62.0,2.44,0.06,3.679,230.2256047839087,150.0,22,1120,Data/H1N1_EGG/new_sheet5.csv,847.0,0.0963152441405033,Binder
5.0,2-6 SiaLac,62.0,2.44,0.064,3.925,191.3375796178344,150.0,22,1120,Data/H1N1_EGG/new_sheet5.csv,751.0,0.07986876812955068,Binder
5.0,2-6 SiaLac,62.0,2.44,0.065,3.987,230.7499372962127,150.0,22,1120,Data/H1N1_EGG/new_sheet5.csv,920.0,0.0965369942049137,Binder
5.0,2-6 SiaLac,62.0,2.44,0.063,3.863,223.4015014237639,150.0,22,1120,Data/H1N1_EGG/new_sheet5.csv,863.0,0.09342920269896479,Binder
5.0,2-6 SiaLac,110.0,1.82,0.083,9.143,104.3421196543804,200.0,22,1121,Data/H1N1_EGG/new_sheet5.csv,954.0,0.04307675466935241,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.085,9.327,130.37418248096924,200.0,22,1121,Data/H1N1_EGG/new_sheet5.csv,1216.0,0.05408620282118625,Binder
5.0,2-6 SiaLac,110.0,1.82,0.084,9.22,134.27331887201734,200.0,22,1121,Data/H1N1_EGG/new_sheet5.csv,1238.0,0.05573522081181307,Binder
5.0,2-6 SiaLac,110.0,1.82,0.09,9.948,165.25934861278648,200.0,22,1121,Data/H1N1_EGG/new_sheet5.csv,1644.0,0.06883979458818487,Binder
5.0,2-6 SiaLac,110.0,1.82,0.091,10.014,136.30916716596766,200.0,22,1121,Data/H1N1_EGG/new_sheet5.csv,1365.0,0.056596219280760855,Binder
5.0,2-6 SiaLac,110.0,1.82,0.091,9.965,128.44957350727546,200.0,22,1121,Data/H1N1_EGG/new_sheet5.csv,1280.0,0.05327224954942349,Binder
5.0,2-6 SiaLac,120.0,2.5,0.038,4.596,207.13664055700607,300.0,22,1122,Data/H1N1_EGG/new_sheet5.csv,952.0,0.08655048764660005,Binder
5.0,2-6 SiaLac,120.0,2.5,0.041,4.957,186.4030663707888,300.0,22,1122,Data/H1N1_EGG/new_sheet5.csv,924.0,0.07778186982610936,Binder
5.0,2-6 SiaLac,120.0,2.5,0.038,4.578,200.52424639580602,300.0,22,1122,Data/H1N1_EGG/new_sheet5.csv,918.0,0.08375398200038345,Binder
5.0,2-6 SiaLac,120.0,2.5,0.041,4.977,161.94494675507332,300.0,22,1122,Data/H1N1_EGG/new_sheet5.csv,806.0,0.06743807181078113,Binder
5.0,2-6 SiaLac,120.0,2.5,0.042,5.035,149.15590863952335,300.0,22,1122,Data/H1N1_EGG/new_sheet5.csv,751.0,0.06202934746254536,Binder
5.0,2-6 SiaLac,120.0,2.5,0.04,4.841,167.11423259657096,300.0,22,1122,Data/H1N1_EGG/new_sheet5.csv,809.0,0.06962425985254664,Binder
10.0,2-6 SiaLac,62.0,2.44,0.065,4.051,135.52209331029374,150.0,22,1123,Data/H1N1_EGG/new_sheet5.csv,549.0,0.05626335096896286,Binder
10.0,2-6 SiaLac,62.0,2.44,0.069,4.284,123.71615312791783,150.0,22,1123,Data/H1N1_EGG/new_sheet5.csv,530.0,0.05127039719548154,Binder
10.0,2-6 SiaLac,62.0,2.44,0.067,4.13,159.32203389830508,150.0,22,1123,Data/H1N1_EGG/new_sheet5.csv,658.0,0.06632879271539288,Binder
10.0,2-6 SiaLac,62.0,2.44,0.068,4.199,196.47535127411288,150.0,22,1123,Data/H1N1_EGG/new_sheet5.csv,825.0,0.08204162823067128,Binder
10.0,2-6 SiaLac,62.0,2.44,0.07,4.365,205.26918671248566,150.0,22,1123,Data/H1N1_EGG/new_sheet5.csv,896.0,0.08576070635211919,Binder
10.0,2-6 SiaLac,62.0,2.44,0.067,4.182,379.4835007173601,150.0,22,1123,Data/H1N1_EGG/new_sheet5.csv,1587.0,0.1594392108225732,Binder
10.0,2-6 SiaLac,110.0,1.82,0.114,12.496,104.11331626120358,200.0,22,1124,Data/H1N1_EGG/new_sheet5.csv,1301.0,0.04297998941832624,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.113,12.415,101.65122835279904,200.0,22,1124,Data/H1N1_EGG/new_sheet5.csv,1262.0,0.04193872621327778,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.112,12.268,106.12976850342353,200.0,22,1124,Data/H1N1_EGG/new_sheet5.csv,1302.0,0.04383278493281366,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.116,12.792,133.364602876798,200.0,22,1124,Data/H1N1_EGG/new_sheet5.csv,1706.0,0.05535090775522767,Binder
10.0,2-6 SiaLac,110.0,1.82,0.117,12.879,123.37914434350493,200.0,22,1124,Data/H1N1_EGG/new_sheet5.csv,1589.0,0.05112786985281868,Binder
10.0,2-6 SiaLac,110.0,1.82,0.116,12.722,204.44898600848924,200.0,22,1124,Data/H1N1_EGG/new_sheet5.csv,2601.0,0.08541382807417024,Binder
10.0,2-6 SiaLac,120.0,2.5,0.053,6.396,169.32457786116322,300.0,22,1125,Data/H1N1_EGG/new_sheet5.csv,1083.0,0.0705590563667639,Binder
10.0,2-6 SiaLac,120.0,2.5,0.052,6.221,150.9403632856454,300.0,22,1125,Data/H1N1_EGG/new_sheet5.csv,939.0,0.06278402683761639,Binder
10.0,2-6 SiaLac,120.0,2.5,0.057,6.861,131.90497012097362,300.0,22,1125,Data/H1N1_EGG/new_sheet5.csv,905.0,0.054733601656474964,Binder
10.0,2-6 SiaLac,120.0,2.5,0.051,6.163,194.38585104656823,300.0,22,1125,Data/H1N1_EGG/new_sheet5.csv,1198.0,0.08115793935162856,Binder
10.0,2-6 SiaLac,120.0,2.5,0.051,6.124,158.88308295231874,300.0,22,1125,Data/H1N1_EGG/new_sheet5.csv,973.0,0.06614315211851714,Binder
10.0,2-6 SiaLac,120.0,2.5,0.055,6.569,228.34525803014157,300.0,22,1125,Data/H1N1_EGG/new_sheet5.csv,1500.0,0.09552001019262253,Binder
1.0,2-3 SiaLac,60.0,2.5,0.03,1.797,1059.5436839176405,150.0,22,1126,Data/H1N1_EGG/new_sheet5.csv,1904.0,0.4470494312244266,Binder
1.0,2-3 SiaLac,60.0,2.5,0.03,1.772,918.1715575620767,150.0,22,1126,Data/H1N1_EGG/new_sheet5.csv,1627.0,0.38726050456140537,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.76,932.9545454545455,150.0,22,1126,Data/H1N1_EGG/new_sheet5.csv,1642.0,0.39351250770904256,Binder
1.0,2-3 SiaLac,60.0,2.5,0.028,1.662,1197.352587244284,150.0,22,1126,Data/H1N1_EGG/new_sheet5.csv,1990.0,0.5053314039648318,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.711,1235.5347749853886,150.0,22,1126,Data/H1N1_EGG/new_sheet5.csv,2114.0,0.5214793680758403,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.711,1291.6423144360024,150.0,22,1126,Data/H1N1_EGG/new_sheet5.csv,2210.0,0.5452082999942736,Binder
1.0,2-3 SiaLac,116.0,1.72,0.046,5.322,632.6568959037955,200.0,22,1127,Data/H1N1_EGG/new_sheet5.csv,3367.0,0.26651099327393873,Binder
1.0,2-3 SiaLac,116.0,1.72,0.047,5.488,496.902332361516,200.0,22,1127,Data/H1N1_EGG/new_sheet5.csv,2727.0,0.2090978394009768,Binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.211,490.11706006524656,200.0,22,1127,Data/H1N1_EGG/new_sheet5.csv,2554.0,0.20622822034544985,Binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.229,541.4037100784088,200.0,22,1127,Data/H1N1_EGG/new_sheet5.csv,2831.0,0.22791830760293927,Binder
1.0,2-3 SiaLac,116.0,1.72,0.044,5.137,510.21997274673936,200.0,22,1127,Data/H1N1_EGG/new_sheet5.csv,2621.0,0.21473011957418414,Binder
1.0,2-3 SiaLac,116.0,1.72,0.044,5.137,521.7052754525988,200.0,22,1127,Data/H1N1_EGG/new_sheet5.csv,2680.0,0.21958746973850246,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.234,1777.9578606158834,300.0,22,1128,Data/H1N1_EGG/new_sheet5.csv,2194.0,0.7508802756177181,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.147,1930.2528334786398,300.0,22,1128,Data/H1N1_EGG/new_sheet5.csv,2214.0,0.8152886791578676,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.234,1635.3322528363046,300.0,22,1128,Data/H1N1_EGG/new_sheet5.csv,2018.0,0.6905612281248991,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.142,1849.3870402802104,300.0,22,1128,Data/H1N1_EGG/new_sheet5.csv,2112.0,0.7810890168642711,Binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.096,2174.2700729927005,300.0,22,1128,Data/H1N1_EGG/new_sheet5.csv,2383.0,0.9184881514578391,Binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.096,1908.759124087591,300.0,22,1128,Data/H1N1_EGG/new_sheet5.csv,2092.0,0.8061985858868249,Binder
5.0,2-3 SiaLac,60.0,2.5,0.066,3.965,730.6431273644389,150.0,22,1129,Data/H1N1_EGG/new_sheet5.csv,2897.0,0.30795121036490614,Binder
5.0,2-3 SiaLac,60.0,2.5,0.067,4.025,545.5900621118012,150.0,22,1129,Data/H1N1_EGG/new_sheet5.csv,2196.0,0.22968879448152354,Binder
5.0,2-3 SiaLac,60.0,2.5,0.064,3.816,589.8846960167715,150.0,22,1129,Data/H1N1_EGG/new_sheet5.csv,2251.0,0.2484218268435668,Binder
5.0,2-3 SiaLac,60.0,2.5,0.07,4.215,525.2669039145908,150.0,22,1129,Data/H1N1_EGG/new_sheet5.csv,2214.0,0.22109374928882478,Binder
5.0,2-3 SiaLac,60.0,2.5,0.074,4.439,555.5305248929939,150.0,22,1129,Data/H1N1_EGG/new_sheet5.csv,2466.0,0.23389280283552133,Binder
5.0,2-3 SiaLac,60.0,2.5,0.07,4.202,605.1880057115659,150.0,22,1129,Data/H1N1_EGG/new_sheet5.csv,2543.0,0.25489388385105877,Binder
5.0,2-3 SiaLac,116.0,1.72,0.084,9.757,310.44378394998466,200.0,22,1130,Data/H1N1_EGG/new_sheet5.csv,3029.0,0.1302410183001056,Binder
5.0,2-3 SiaLac,116.0,1.72,0.087,10.071,319.33273756330055,200.0,22,1130,Data/H1N1_EGG/new_sheet5.csv,3216.0,0.1340003236836921,Binder
5.0,2-3 SiaLac,116.0,1.72,0.085,9.812,328.7810843864656,200.0,22,1130,Data/H1N1_EGG/new_sheet5.csv,3226.0,0.1379962069589865,Binder
5.0,2-3 SiaLac,116.0,1.72,0.086,9.942,313.2166566083283,200.0,22,1130,Data/H1N1_EGG/new_sheet5.csv,3114.0,0.131413718211251,Binder
5.0,2-3 SiaLac,116.0,1.72,0.083,9.664,316.53559602649005,200.0,22,1130,Data/H1N1_EGG/new_sheet5.csv,3059.0,0.13281736000816646,Binder
5.0,2-3 SiaLac,116.0,1.72,0.092,10.692,260.8492330714553,200.0,22,1130,Data/H1N1_EGG/new_sheet5.csv,2789.0,0.10926655153779555,Binder
5.0,2-3 SiaLac,147.0,2.04,0.032,4.732,468.7235841081995,300.0,22,1131,Data/H1N1_EGG/new_sheet5.csv,2218.0,0.19718051767564662,Binder
5.0,2-3 SiaLac,147.0,2.04,0.031,4.548,521.1081794195251,300.0,22,1131,Data/H1N1_EGG/new_sheet5.csv,2370.0,0.21933494661493821,Binder
5.0,2-3 SiaLac,147.0,2.04,0.032,4.732,438.2924767540152,300.0,22,1131,Data/H1N1_EGG/new_sheet5.csv,2074.0,0.1843106309958793,Binder
5.0,2-3 SiaLac,147.0,2.04,0.031,4.622,456.9450454348767,300.0,22,1131,Data/H1N1_EGG/new_sheet5.csv,2112.0,0.1921991525148393,Binder
5.0,2-3 SiaLac,147.0,2.04,0.035,5.103,476.1904761904762,300.0,22,1131,Data/H1N1_EGG/new_sheet5.csv,2430.0,0.20033840653688584,Binder
5.0,2-3 SiaLac,147.0,2.04,0.032,4.696,444.4207836456559,300.0,22,1131,Data/H1N1_EGG/new_sheet5.csv,2087.0,0.18690240704649377,Binder
10.0,2-3 SiaLac,60.0,2.5,0.079,4.756,491.1690496215307,150.0,22,1132,Data/H1N1_EGG/new_sheet5.csv,2336.0,0.20667312648113847,Binder
10.0,2-3 SiaLac,60.0,2.5,0.077,4.648,631.4543889845095,150.0,22,1132,Data/H1N1_EGG/new_sheet5.csv,2935.0,0.26600243051929684,Binder
10.0,2-3 SiaLac,60.0,2.5,0.083,4.954,763.019781994348,150.0,22,1132,Data/H1N1_EGG/new_sheet5.csv,3780.0,0.32164390551750627,Binder
10.0,2-3 SiaLac,60.0,2.5,0.076,4.574,968.5177087888063,150.0,22,1132,Data/H1N1_EGG/new_sheet5.csv,4430.0,0.4085528372231461,Binder
10.0,2-3 SiaLac,60.0,2.5,0.084,5.045,1055.8969276511398,150.0,22,1132,Data/H1N1_EGG/new_sheet5.csv,5327.0,0.4455071495272033,Binder
10.0,2-3 SiaLac,60.0,2.5,0.082,4.949,1402.9096787229744,150.0,22,1132,Data/H1N1_EGG/new_sheet5.csv,6943.0,0.5922653575263196,Binder
10.0,2-3 SiaLac,116.0,1.72,0.119,13.748,268.98457957521094,200.0,22,1133,Data/H1N1_EGG/new_sheet5.csv,3698.0,0.11270714232489289,Binder
10.0,2-3 SiaLac,116.0,1.72,0.121,14.025,265.52584670231727,200.0,22,1133,Data/H1N1_EGG/new_sheet5.csv,3724.0,0.11124437925118545,Binder
10.0,2-3 SiaLac,116.0,1.72,0.129,14.944,339.9357601713062,200.0,22,1133,Data/H1N1_EGG/new_sheet5.csv,5080.0,0.1427137287904983,Binder
10.0,2-3 SiaLac,116.0,1.72,0.117,13.6,422.72058823529414,200.0,22,1133,Data/H1N1_EGG/new_sheet5.csv,5749.0,0.17772498696086678,Binder
10.0,2-3 SiaLac,116.0,1.72,0.13,15.123,442.37254512993457,200.0,22,1133,Data/H1N1_EGG/new_sheet5.csv,6690.0,0.18603616852011812,Binder
10.0,2-3 SiaLac,116.0,1.72,0.129,14.944,484.8099571734475,200.0,22,1133,Data/H1N1_EGG/new_sheet5.csv,7245.0,0.20398374688543536,Binder
10.0,2-3 SiaLac,147.0,2.04,0.455,66.821,12.18179913500247,300.0,22,1134,Data/H1N1_EGG/new_sheet5.csv,814.0,0.004100424703747665,Non-binder
10.0,2-3 SiaLac,147.0,2.04,0.482,70.892,12.145235005360266,300.0,22,1134,Data/H1N1_EGG/new_sheet5.csv,861.0,0.004084961046787619,Non-binder
10.0,2-3 SiaLac,147.0,2.04,0.376,55.287,17.092625752889468,300.0,22,1134,Data/H1N1_EGG/new_sheet5.csv,945.0,0.006177305486973597,Non-binder
10.0,2-3 SiaLac,147.0,2.04,0.202,29.633,46.198494921202716,300.0,22,1134,Data/H1N1_EGG/new_sheet5.csv,1369.0,0.01848672405503693,Non-binder
10.0,2-3 SiaLac,147.0,2.04,0.51,74.923,21.235134738331354,300.0,22,1134,Data/H1N1_EGG/new_sheet5.csv,1591.0,0.007929250317375054,Non-binder
10.0,2-3 SiaLac,147.0,2.04,0.524,77.067,21.552674945177575,300.0,22,1134,Data/H1N1_EGG/new_sheet5.csv,1661.0,0.00806354403303962,Non-binder
1.0,Lac,66.0,2.27,0.11,7.244,61.98233020430701,150.0,22,1135,Data/H1N1_EGG/new_sheet5.csv,449.0,0.02516200435625587,Non-binder
1.0,Lac,66.0,2.27,0.114,7.52,53.72340425531915,150.0,22,1135,Data/H1N1_EGG/new_sheet5.csv,404.0,0.02166914950142101,Non-binder
1.0,Lac,66.0,2.27,0.109,7.172,47.96430563301729,150.0,22,1135,Data/H1N1_EGG/new_sheet5.csv,344.0,0.01923351856022762,Non-binder
1.0,Lac,66.0,2.27,0.12,7.895,39.518682710576314,150.0,22,1135,Data/H1N1_EGG/new_sheet5.csv,312.0,0.01566170604986509,Non-binder
1.0,Lac,66.0,2.27,0.122,8.02,34.03990024937656,150.0,22,1135,Data/H1N1_EGG/new_sheet5.csv,273.0,0.013344626076466023,Non-binder
1.0,Lac,66.0,2.27,0.12,7.911,27.682973075464545,150.0,22,1135,Data/H1N1_EGG/new_sheet5.csv,219.0,0.01065616221586544,Non-binder
1.0,Lac,114.0,1.75,0.115,13.075,44.282982791587,200.0,22,1136,Data/H1N1_EGG/new_sheet5.csv,579.0,0.01767661800943868,Non-binder
1.0,Lac,114.0,1.75,0.107,12.172,39.76339139007558,200.0,22,1136,Data/H1N1_EGG/new_sheet5.csv,484.0,0.015765197945117403,Non-binder
1.0,Lac,114.0,1.75,0.107,12.172,39.76339139007558,200.0,22,1136,Data/H1N1_EGG/new_sheet5.csv,484.0,0.015765197945117403,Non-binder
1.0,Lac,114.0,1.75,0.116,13.184,38.07645631067961,200.0,22,1136,Data/H1N1_EGG/new_sheet5.csv,502.0,0.01505176142585892,Non-binder
1.0,Lac,114.0,1.75,0.118,13.42,35.09687034277198,200.0,22,1136,Data/H1N1_EGG/new_sheet5.csv,471.0,0.013791638574814417,Non-binder
1.0,Lac,114.0,1.75,0.121,13.802,34.85002173598029,200.0,22,1136,Data/H1N1_EGG/new_sheet5.csv,481.0,0.0136872416641305,Non-binder
1.0,Lac,156.0,1.92,0.095,14.782,28.683534027871737,300.0,22,1137,Data/H1N1_EGG/new_sheet5.csv,424.0,0.011079318229342223,Non-binder
1.0,Lac,156.0,1.92,0.084,13.067,32.75426647279406,300.0,22,1137,Data/H1N1_EGG/new_sheet5.csv,428.0,0.01280090741306934,Non-binder
1.0,Lac,156.0,1.92,0.095,14.811,24.373776247383702,300.0,22,1137,Data/H1N1_EGG/new_sheet5.csv,361.0,0.009256640743223734,Non-binder
1.0,Lac,156.0,1.92,0.07,10.962,26.637474913336984,300.0,22,1137,Data/H1N1_EGG/new_sheet5.csv,292.0,0.01021400141264917,Non-binder
1.0,Lac,156.0,1.92,0.089,13.907,29.26583734809808,300.0,22,1137,Data/H1N1_EGG/new_sheet5.csv,407.0,0.0113255852368928,Non-binder
1.0,Lac,156.0,1.92,0.087,13.528,29.420461265523357,300.0,22,1137,Data/H1N1_EGG/new_sheet5.csv,398.0,0.011390978594817101,Non-binder
5.0,Lac,66.0,2.27,0.538,35.483,11.442099033339911,150.0,22,1138,Data/H1N1_EGG/new_sheet5.csv,406.0,0.0037875916420187935,Non-binder
