PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status,Experiment,Self-model,Cross-model,MVF_norm
5.0,2-6 SiaLac,98.0,0.49,0.831,81.452,4.677601532190738,200.0,381.0,Conserved,Binder,Binder,Binder,0.16253580537365553
5.0,2-6 SiaLac,105.0,0.35,1.766,185.412,1.0193514982849006,300.0,189.0,Lost in egg,Non-binder,Non-binder,Binder,0.035420100577695554
5.0,2-6 SiaLac,105.0,0.35,1.881,197.533,0.9922392714128779,300.0,196.0,Lost in egg,Non-binder,Non-binder,Binder,0.03447801357011464
5.0,2-6 SiaLac,105.0,0.35,1.881,197.504,0.0,300.0,0.0,Lost in egg,Non-binder,Non-binder,Binder,0.0
5.0,2-6 SiaLac,105.0,0.35,1.839,193.052,0.8857717091768021,300.0,171.0,Lost in egg,Non-binder,Non-binder,Binder,0.03077851269234198
5.0,2-6 SiaLac,105.0,0.35,1.781,186.954,1.0109438685452037,300.0,189.0,Lost in egg,Non-binder,Non-binder,Binder,0.03512795494245477
5.0,2-6 SiaLac,105.0,0.35,1.874,196.724,0.975986661515626,300.0,192.0,Lost in egg,Non-binder,Non-binder,Binder,0.03391327306776653
5.0,2-6 SiaLac,141.0,0.47,0.509,71.715,3.4720769713449067,300.0,249.0,Conserved,Binder,Binder,Binder,0.12064662262767858
5.0,2-6 SiaLac,141.0,0.47,0.462,65.138,3.561669071816758,300.0,232.0,Conserved,Binder,Binder,Binder,0.1237597403451875
5.0,2-6 SiaLac,141.0,0.47,0.457,64.395,3.928876465564097,300.0,253.0,Conserved,Binder,Binder,Binder,0.13651934568376617
5.0,2-6 SiaLac,141.0,0.47,0.503,70.867,4.37439146570336,300.0,310.0,Conserved,Binder,Binder,Binder,0.15199995874055328
5.0,2-6 SiaLac,141.0,0.47,0.46,64.82,3.6408515890157362,300.0,236.0,Conserved,Binder,Binder,Binder,0.12651114918492712
5.0,2-6 SiaLac,141.0,0.47,0.414,58.398,3.9727387924243978,300.0,232.0,Conserved,Binder,Binder,Binder,0.13804345982062438
10.0,2-6 SiaLac,44.0,0.29,3.766,165.726,2.0455450562977444,150.0,339.0,Others,Binder,Non-binder,Binder,0.07107794686345167
10.0,2-6 SiaLac,44.0,0.29,3.746,164.831,0.8554216136527717,150.0,141.0,Lost in egg,Non-binder,Non-binder,Binder,0.029723917258075622
10.0,2-6 SiaLac,44.0,0.29,3.447,151.67,1.1010747016549087,150.0,167.0,Lost in egg,Non-binder,Non-binder,Binder,0.038259792369749135
10.0,2-6 SiaLac,44.0,0.29,3.402,149.674,0.9487285700923339,150.0,142.0,Lost in egg,Non-binder,Non-binder,Binder,0.032966117605304865
10.0,2-6 SiaLac,44.0,0.29,3.432,150.992,0.9868072480661227,150.0,149.0,Lost in egg,Non-binder,Non-binder,Binder,0.03428926335627164
10.0,2-6 SiaLac,44.0,0.29,3.85,169.411,0.9031290766243042,150.0,153.0,Lost in egg,Non-binder,Non-binder,Binder,0.031381640957507596
10.0,2-6 SiaLac,60.0,0.4,1.179,70.736,5.216579959285229,150.0,369.0,Conserved,Binder,Binder,Binder,0.18126405576521903
10.0,2-6 SiaLac,60.0,0.4,0.955,57.287,7.680625621868836,150.0,440.0,Conserved,Binder,Binder,Binder,0.2668839281483885
10.0,2-6 SiaLac,60.0,0.4,1.072,64.322,4.275364571997139,150.0,275.0,Conserved,Binder,Binder,Binder,0.14855900383846832
10.0,2-6 SiaLac,60.0,0.4,0.972,58.292,4.734783503739792,150.0,276.0,Conserved,Binder,Binder,Binder,0.1645227462737339
10.0,2-6 SiaLac,60.0,0.4,0.946,56.785,4.613894514396407,150.0,262.0,Conserved,Binder,Binder,Binder,0.1603221342488503
10.0,2-6 SiaLac,60.0,0.4,1.086,65.184,4.69440353460972,150.0,306.0,Conserved,Binder,Binder,Binder,0.16311963599203239
10.0,2-6 SiaLac,78.0,0.39,2.873,224.128,1.4054468874928614,200.0,315.0,Lost in egg,Non-binder,Non-binder,Binder,0.048836019955201856
10.0,2-6 SiaLac,78.0,0.39,2.76,215.28,2.020624303232999,200.0,435.0,Others,Binder,Non-binder,Binder,0.070212008488406
10.0,2-6 SiaLac,78.0,0.39,2.726,212.626,2.2904066294808723,200.0,487.0,Others,Binder,Non-binder,Binder,0.07958631867077413
10.0,2-6 SiaLac,78.0,0.39,2.682,209.179,2.1082422231677174,200.0,441.0,Others,Binder,Non-binder,Binder,0.07325652801059031
10.0,2-6 SiaLac,78.0,0.39,2.67,208.257,1.7574439274550195,200.0,366.0,Others,Binder,Non-binder,Binder,0.061067100774220895
10.0,2-6 SiaLac,78.0,0.39,2.68,209.068,1.434939828189871,200.0,300.0,Lost in egg,Non-binder,Non-binder,Binder,0.04986083124706511
10.0,2-6 SiaLac,98.0,0.49,0.729,71.394,4.776311734879681,200.0,341.0,Conserved,Binder,Binder,Binder,0.16596575599733127
10.0,2-6 SiaLac,98.0,0.49,0.829,81.239,4.529844040423934,200.0,368.0,Conserved,Binder,Binder,Binder,0.15740157520055634
10.0,2-6 SiaLac,98.0,0.49,1.102,107.963,3.84390948750961,200.0,415.0,Others,Binder,Non-binder,Binder,0.13356694024409552
10.0,2-6 SiaLac,98.0,0.49,1.609,157.699,2.8598786295410874,200.0,451.0,Others,Binder,Non-binder,Binder,0.09937415000496294
10.0,2-6 SiaLac,98.0,0.49,1.424,139.595,2.9800494287044663,200.0,416.0,Others,Binder,Non-binder,Binder,0.10354980658665297
10.0,2-6 SiaLac,98.0,0.49,1.275,124.995,3.5521420856834274,200.0,444.0,Others,Binder,Non-binder,Binder,0.12342869967117795
10.0,2-6 SiaLac,105.0,0.35,6.31,662.566,0.06640847855157071,300.0,44.0,Others,Non-binder,Non-binder,Non-binder,0.0023075406211361185
10.0,2-6 SiaLac,105.0,0.35,6.229,654.047,0.02904990008363313,300.0,19.0,Others,Non-binder,Non-binder,Non-binder,0.0010094166580080983
10.0,2-6 SiaLac,105.0,0.35,6.46,678.298,0.048651182813453674,300.0,33.0,Others,Non-binder,Non-binder,Non-binder,0.0016905157753491166
10.0,2-6 SiaLac,105.0,0.35,6.136,644.249,0.010865364168202045,300.0,7.0,Others,Non-binder,Non-binder,Non-binder,0.00037754620687617085
10.0,2-6 SiaLac,105.0,0.35,6.593,692.213,0.028892840787445483,300.0,20.0,Others,Non-binder,Non-binder,Non-binder,0.0010039592117032773
10.0,2-6 SiaLac,105.0,0.35,5.656,593.856,0.028626468369436362,300.0,17.0,Others,Non-binder,Non-binder,Non-binder,0.0009947033879242554
10.0,2-6 SiaLac,141.0,0.47,3.21,452.586,0.37561921933069076,300.0,170.0,Others,Non-binder,Non-binder,Non-binder,0.013051896769655857
10.0,2-6 SiaLac,141.0,0.47,3.535,498.401,0.3691806396857149,300.0,184.0,Others,Non-binder,Non-binder,Non-binder,0.012828171058763924
10.0,2-6 SiaLac,141.0,0.47,3.031,427.431,0.47493045661171046,300.0,203.0,Others,Non-binder,Non-binder,Non-binder,0.016502731951541234
10.0,2-6 SiaLac,141.0,0.47,2.981,420.256,0.4663823954922714,300.0,196.0,Others,Non-binder,Non-binder,Non-binder,0.01620570665153015
10.0,2-6 SiaLac,141.0,0.47,2.874,405.267,0.3479187794713115,300.0,141.0,Others,Non-binder,Non-binder,Non-binder,0.012089370724894606
10.0,2-6 SiaLac,141.0,0.47,2.432,342.952,0.7377125661900208,300.0,253.0,Others,Non-binder,Non-binder,Non-binder,0.02563380083891076
1.0,2-3 SiaLac,51.0,0.34,0.344,17.521,18.663318303749787,150.0,327.0,Conserved,Binder,Binder,Binder,0.6485070287772352
1.0,2-3 SiaLac,51.0,0.34,0.367,18.729,28.77889903358428,150.0,539.0,Conserved,Binder,Binder,Binder,1.0
1.0,2-3 SiaLac,51.0,0.34,0.416,21.235,26.277372262773724,150.0,558.0,Conserved,Binder,Binder,Binder,0.9130777460287367
1.0,2-3 SiaLac,51.0,0.34,0.391,19.918,28.71774274525555,150.0,572.0,Conserved,Binder,Binder,Binder,0.9978749608087035
1.0,2-3 SiaLac,51.0,0.34,0.359,18.31,27.744401966138724,150.0,508.0,Conserved,Binder,Binder,Binder,0.9640536260182044
1.0,2-3 SiaLac,51.0,0.34,0.334,17.047,28.509415146360062,150.0,486.0,Conserved,Binder,Binder,Binder,0.9906360598815911
1.0,2-3 SiaLac,87.0,0.58,0.191,16.604,14.09298964105035,150.0,234.0,Conserved,Binder,Binder,Binder,0.4896987068408757
1.0,2-3 SiaLac,87.0,0.58,0.308,26.796,16.420361247947454,150.0,440.0,Conserved,Binder,Binder,Binder,0.570569472751035
1.0,2-3 SiaLac,87.0,0.58,0.219,19.028,25.69896993903721,150.0,489.0,Conserved,Binder,Binder,Binder,0.8929796066571946
1.0,2-3 SiaLac,87.0,0.58,0.27,23.525,19.086078639744954,150.0,449.0,Conserved,Binder,Binder,Binder,0.6631969700255719
1.0,2-3 SiaLac,87.0,0.58,0.246,21.429,17.45298427364786,150.0,374.0,Conserved,Binder,Binder,Binder,0.6064507281282946
1.0,2-3 SiaLac,87.0,0.58,0.292,25.445,14.973472194930242,150.0,381.0,Conserved,Binder,Binder,Binder,0.5202934336527801
1.0,2-3 SiaLac,74.0,0.37,0.386,28.56,17.54201680672269,200.0,501.0,Conserved,Binder,Binder,Binder,0.609544402176455
1.0,2-3 SiaLac,74.0,0.37,0.566,41.906,19.877821791628886,200.0,833.0,Conserved,Binder,Binder,Binder,0.6907082084145035
1.0,2-3 SiaLac,74.0,0.37,0.552,40.872,25.37189273830495,200.0,1037.0,Conserved,Binder,Binder,Binder,0.8816144324595796
1.0,2-3 SiaLac,74.0,0.37,0.555,41.041,23.318145269364784,200.0,957.0,Conserved,Binder,Binder,Binder,0.8102514707790965
1.0,2-3 SiaLac,74.0,0.37,0.499,36.955,23.677445541875255,200.0,875.0,Conserved,Binder,Binder,Binder,0.8227363219921737
1.0,2-3 SiaLac,74.0,0.37,0.554,41.03,26.68778942237387,200.0,1095.0,Conserved,Binder,Binder,Binder,0.9273387905225237
1.0,2-3 SiaLac,104.0,0.52,0.357,37.166,12.861217241564873,200.0,478.0,Conserved,Binder,Binder,Binder,0.446897472573782
1.0,2-3 SiaLac,104.0,0.52,0.385,39.995,16.677084635579448,200.0,667.0,Conserved,Binder,Binder,Binder,0.5794900151016094
1.0,2-3 SiaLac,104.0,0.52,0.376,39.07,24.596877399539288,200.0,961.0,Conserved,Binder,Binder,Binder,0.8546844467828781
1.0,2-3 SiaLac,104.0,0.52,0.34,35.396,20.00226014238897,200.0,708.0,Conserved,Binder,Binder,Binder,0.6950321525172598
1.0,2-3 SiaLac,104.0,0.52,0.343,35.712,19.489247311827956,200.0,696.0,Conserved,Binder,Binder,Binder,0.677206146388174
1.0,2-3 SiaLac,104.0,0.52,0.46,47.805,15.688735487919674,200.0,750.0,Conserved,Binder,Binder,Binder,0.5451471743102924
1.0,2-3 SiaLac,108.0,0.36,0.45,48.593,14.261313357891053,300.0,693.0,Conserved,Binder,Binder,Binder,0.4955475656399657
1.0,2-3 SiaLac,108.0,0.36,0.448,48.43,17.158785876522817,300.0,831.0,Conserved,Binder,Binder,Binder,0.5962280161064858
1.0,2-3 SiaLac,108.0,0.36,0.423,45.637,25.878125205425423,300.0,1181.0,Conserved,Binder,Binder,Binder,0.8992048366835116
1.0,2-3 SiaLac,108.0,0.36,0.444,47.943,22.422460004588782,300.0,1075.0,Conserved,Binder,Binder,Binder,0.779128485020303
1.0,2-3 SiaLac,108.0,0.36,0.401,43.295,19.817530892712785,300.0,858.0,Conserved,Binder,Binder,Binder,0.6886132394983632
1.0,2-3 SiaLac,108.0,0.36,0.468,50.543,18.69695111093524,300.0,945.0,Conserved,Binder,Binder,Binder,0.6496756908287683
1.0,2-3 SiaLac,138.0,0.46,0.31,42.778,18.631072046378982,300.0,797.0,Conserved,Binder,Binder,Binder,0.6473865461162003
1.0,2-3 SiaLac,138.0,0.46,0.305,42.051,21.355021283679342,300.0,898.0,Conserved,Binder,Binder,Binder,0.7420374649759377
1.0,2-3 SiaLac,138.0,0.46,0.26,35.822,27.69247948188264,300.0,992.0,Conserved,Binder,Binder,Binder,0.96224944010423
1.0,2-3 SiaLac,138.0,0.46,0.269,37.074,28.159896423369478,300.0,1044.0,Conserved,Binder,Binder,Binder,0.978491094829846
1.0,2-3 SiaLac,138.0,0.46,0.238,32.826,23.670261378175837,300.0,777.0,Conserved,Binder,Binder,Binder,0.822486688964481
1.0,2-3 SiaLac,138.0,0.46,0.215,29.701,25.554695128110165,300.0,759.0,Conserved,Binder,Binder,Binder,0.887966391566559
5.0,2-3 SiaLac,51.0,0.34,1.658,84.551,8.657496658821303,150.0,732.0,Conserved,Binder,Binder,Binder,0.3008279312116219
5.0,2-3 SiaLac,51.0,0.34,1.445,73.671,9.013044481546334,150.0,664.0,Conserved,Binder,Binder,Binder,0.31318239349699684
5.0,2-3 SiaLac,51.0,0.34,1.489,75.927,9.245722865383854,150.0,702.0,Conserved,Binder,Binder,Binder,0.3212674277287091
5.0,2-3 SiaLac,51.0,0.34,1.643,83.815,8.136968323092525,150.0,682.0,Conserved,Binder,Binder,Binder,0.2827407787072354
5.0,2-3 SiaLac,51.0,0.34,1.606,81.92,9.09423828125,150.0,745.0,Conserved,Binder,Binder,Binder,0.3160036897393901
5.0,2-3 SiaLac,51.0,0.34,1.419,72.37,10.087052646124084,150.0,730.0,Conserved,Binder,Binder,Binder,0.35050168647357693
5.0,2-3 SiaLac,87.0,0.58,0.661,57.532,10.42897865535702,150.0,600.0,Conserved,Binder,Binder,Binder,0.3623828223305781
5.0,2-3 SiaLac,87.0,0.58,0.606,52.685,9.926924171965455,150.0,523.0,Conserved,Binder,Binder,Binder,0.3449375933520241
5.0,2-3 SiaLac,87.0,0.58,0.646,56.178,9.291893623838513,150.0,522.0,Conserved,Binder,Binder,Binder,0.3228717545099657
5.0,2-3 SiaLac,87.0,0.58,0.593,51.608,9.591536195938614,150.0,495.0,Conserved,Binder,Binder,Binder,0.33328363898652
5.0,2-3 SiaLac,87.0,0.58,0.632,55.019,8.524327959432197,150.0,469.0,Conserved,Binder,Binder,Binder,0.2962006277406412
5.0,2-3 SiaLac,87.0,0.58,0.53,46.129,10.448958355914934,150.0,482.0,Conserved,Binder,Binder,Binder,0.36307707058985306
5.0,2-3 SiaLac,74.0,0.37,1.877,138.894,4.442236525695854,200.0,617.0,Conserved,Binder,Binder,Binder,0.1543574172351719
5.0,2-3 SiaLac,74.0,0.37,1.337,98.927,6.327898349287858,200.0,626.0,Conserved,Binder,Binder,Binder,0.21987979254881687
5.0,2-3 SiaLac,74.0,0.37,1.487,110.064,6.269079808111645,200.0,690.0,Conserved,Binder,Binder,Binder,0.21783598464957885
5.0,2-3 SiaLac,74.0,0.37,1.448,107.168,6.475813675724097,200.0,694.0,Conserved,Binder,Binder,Binder,0.22501950711064306
5.0,2-3 SiaLac,74.0,0.37,1.848,136.741,4.599937107378182,200.0,629.0,Conserved,Binder,Binder,Binder,0.15983714672372165
5.0,2-3 SiaLac,74.0,0.37,1.607,118.91,5.457909343200741,200.0,649.0,Conserved,Binder,Binder,Binder,0.18964969218702538
5.0,2-3 SiaLac,104.0,0.52,1.01,105.082,9.954131059553491,200.0,1046.0,Conserved,Binder,Binder,Binder,0.34588296959995796
5.0,2-3 SiaLac,104.0,0.52,0.831,86.438,10.793863809898424,200.0,933.0,Conserved,Binder,Binder,Binder,0.37506173524227754
5.0,2-3 SiaLac,104.0,0.52,0.994,103.341,9.763791718678938,200.0,1009.0,Conserved,Binder,Binder,Binder,0.33926911892233363
5.0,2-3 SiaLac,104.0,0.52,0.731,76.047,12.728970242087131,200.0,968.0,Conserved,Binder,Binder,Binder,0.4423021960371983
5.0,2-3 SiaLac,104.0,0.52,0.814,84.702,11.09773086822035,200.0,940.0,Conserved,Binder,Binder,Binder,0.3856204108179943
5.0,2-3 SiaLac,104.0,0.52,0.674,70.119,12.307648426246809,200.0,863.0,Conserved,Binder,Binder,Binder,0.4276622400281567
5.0,2-3 SiaLac,108.0,0.36,1.725,186.343,2.6563917077647137,300.0,495.0,Conserved,Binder,Binder,Binder,0.09230345138167963
5.0,2-3 SiaLac,108.0,0.36,1.825,197.069,2.268241072923697,300.0,447.0,Conserved,Binder,Binder,Binder,0.07881611698476423
5.0,2-3 SiaLac,108.0,0.36,1.826,197.192,2.261755040772445,300.0,446.0,Conserved,Binder,Binder,Binder,0.07859074240932676
5.0,2-3 SiaLac,108.0,0.36,1.673,180.721,2.180156152301061,300.0,394.0,Conserved,Binder,Binder,Binder,0.0757553702717005
5.0,2-3 SiaLac,108.0,0.36,1.682,181.705,2.322445722462233,300.0,422.0,Conserved,Binder,Binder,Binder,0.08069960284971273
5.0,2-3 SiaLac,108.0,0.36,1.806,195.096,1.9323820068069053,300.0,377.0,Conserved,Binder,Binder,Binder,0.06714579333114384
5.0,2-3 SiaLac,138.0,0.46,0.818,112.948,7.977122215532812,300.0,901.0,Conserved,Binder,Binder,Binder,0.2771864971701559
5.0,2-3 SiaLac,138.0,0.46,0.805,111.071,7.661765897488993,300.0,851.0,Conserved,Binder,Binder,Binder,0.2662285964639543
5.0,2-3 SiaLac,138.0,0.46,0.896,123.666,7.2210631863244545,300.0,893.0,Conserved,Binder,Binder,Binder,0.25091519928881395
5.0,2-3 SiaLac,138.0,0.46,0.873,120.487,6.4986264078282305,300.0,783.0,Conserved,Binder,Binder,Binder,0.22581219664603883
5.0,2-3 SiaLac,138.0,0.46,0.801,110.515,6.686875084830113,300.0,739.0,Conserved,Binder,Binder,Binder,0.2323534016025662
5.0,2-3 SiaLac,138.0,0.46,0.82,113.095,6.454750431053539,300.0,730.0,Conserved,Binder,Binder,Binder,0.2242876082063112
10.0,2-3 SiaLac,51.0,0.34,3.491,178.047,2.1567338961060845,150.0,384.0,Conserved,Binder,Binder,Binder,0.07494150118770103
10.0,2-3 SiaLac,51.0,0.34,3.106,158.426,2.8530670470756063,150.0,452.0,Conserved,Binder,Binder,Binder,0.09913746331109283
10.0,2-3 SiaLac,51.0,0.34,3.151,160.682,2.6263053733461126,150.0,422.0,Conserved,Binder,Binder,Binder,0.09125802103413608
10.0,2-3 SiaLac,51.0,0.34,2.93,149.45,3.385747741719639,150.0,506.0,Conserved,Binder,Binder,Binder,0.1176468821051338
10.0,2-3 SiaLac,51.0,0.34,3.022,154.11,3.3936798390759844,150.0,523.0,Conserved,Binder,Binder,Binder,0.11792250409286477
10.0,2-3 SiaLac,51.0,0.34,2.753,140.386,4.430641232031684,150.0,622.0,Conserved,Binder,Binder,Binder,0.15395450767109725
10.0,2-3 SiaLac,87.0,0.58,0.867,75.393,6.777817569270357,150.0,511.0,Conserved,Binder,Binder,Binder,0.23551344203128852
10.0,2-3 SiaLac,87.0,0.58,0.833,72.431,7.993814803053941,150.0,579.0,Conserved,Binder,Binder,Binder,0.2777665258745775
10.0,2-3 SiaLac,87.0,0.58,0.85,73.957,7.977608610408752,150.0,590.0,Conserved,Binder,Binder,Binder,0.27720339826409185
10.0,2-3 SiaLac,87.0,0.58,0.848,73.778,8.647564314565317,150.0,638.0,Conserved,Binder,Binder,Binder,0.3004828052829199
10.0,2-3 SiaLac,87.0,0.58,0.834,72.521,9.114601287902815,150.0,661.0,Conserved,Binder,Binder,Binder,0.31671125699653396
10.0,2-3 SiaLac,87.0,0.58,0.899,78.176,9.184404420794106,150.0,718.0,Conserved,Binder,Binder,Binder,0.3191367539834004
10.0,2-3 SiaLac,74.0,0.37,2.773,205.166,2.344443036370549,200.0,481.0,Conserved,Binder,Binder,Binder,0.08146395849384788
10.0,2-3 SiaLac,74.0,0.37,2.815,208.286,2.592589036229031,200.0,540.0,Conserved,Binder,Binder,Binder,0.09008645651119392
10.0,2-3 SiaLac,74.0,0.37,2.58,190.943,3.0689787004498723,200.0,586.0,Conserved,Binder,Binder,Binder,0.10663989254309028
10.0,2-3 SiaLac,74.0,0.37,2.796,206.906,2.9336993610625113,200.0,607.0,Conserved,Binder,Binder,Binder,0.10193924922697546
10.0,2-3 SiaLac,74.0,0.37,2.75,203.505,3.2972162846121718,200.0,671.0,Conserved,Binder,Binder,Binder,0.11457061928478918
10.0,2-3 SiaLac,74.0,0.37,2.611,193.247,3.632656651849705,200.0,702.0,Conserved,Binder,Binder,Binder,0.12622639412336387
10.0,2-3 SiaLac,104.0,0.52,2.302,239.402,3.4043157534189357,200.0,815.0,Conserved,Binder,Binder,Binder,0.11829207745043274
10.0,2-3 SiaLac,104.0,0.52,2.729,283.769,2.984822161687852,200.0,847.0,Others,Binder,Non-binder,Binder,0.1037156479893354
10.0,2-3 SiaLac,104.0,0.52,2.293,238.463,3.8580408700720867,200.0,920.0,Conserved,Binder,Binder,Binder,0.13405797301591857
10.0,2-3 SiaLac,104.0,0.52,1.319,137.127,6.884129310784893,200.0,944.0,Conserved,Binder,Binder,Binder,0.23920752850035298
10.0,2-3 SiaLac,104.0,0.52,2.408,250.442,3.7493711118742064,200.0,939.0,Conserved,Binder,Binder,Binder,0.1302819509356067
10.0,2-3 SiaLac,104.0,0.52,2.029,211.011,5.265128358237249,200.0,1111.0,Conserved,Binder,Binder,Binder,0.18295100003975032
10.0,2-3 SiaLac,108.0,0.36,7.199,777.483,0.24823693894271645,300.0,193.0,Lost in egg,Non-binder,Non-binder,Binder,0.008625657939625485
10.0,2-3 SiaLac,108.0,0.36,7.024,758.622,0.30581765358768925,300.0,232.0,Lost in egg,Non-binder,Non-binder,Binder,0.01062645423755813
10.0,2-3 SiaLac,108.0,0.36,6.416,692.976,0.3391170834199164,300.0,235.0,Lost in egg,Non-binder,Non-binder,Binder,0.011783532199205221
10.0,2-3 SiaLac,108.0,0.36,6.352,686.053,0.32504777327699175,300.0,223.0,Lost in egg,Non-binder,Non-binder,Binder,0.011294656300008865
10.0,2-3 SiaLac,108.0,0.36,6.539,706.208,0.4248040237437129,300.0,300.0,Lost in egg,Non-binder,Non-binder,Binder,0.014760954658063078
10.0,2-3 SiaLac,108.0,0.36,7.536,813.879,0.41038041281320686,300.0,334.0,Lost in egg,Non-binder,Non-binder,Binder,0.014259767628160577
10.0,2-3 SiaLac,138.0,0.46,4.828,666.23,0.048031460606697385,300.0,32.0,Lost in egg,Non-binder,Non-binder,Binder,0.001668981865867969
10.0,2-3 SiaLac,138.0,0.46,4.673,644.843,1.001794235185929,300.0,646.0,Lost in egg,Non-binder,Non-binder,Binder,0.03481002640222127
10.0,2-3 SiaLac,138.0,0.46,2.647,365.31,1.9271303824149353,300.0,704.0,Others,Binder,Non-binder,Binder,0.0669633115626147
10.0,2-3 SiaLac,138.0,0.46,4.93,680.338,1.0509482051568486,300.0,715.0,Lost in egg,Non-binder,Non-binder,Binder,0.036518012865273876
10.0,2-3 SiaLac,138.0,0.46,4.877,673.06,1.1915728166879624,300.0,802.0,Lost in egg,Non-binder,Non-binder,Binder,0.04140439199211289
10.0,2-3 SiaLac,138.0,0.46,5.467,754.463,1.3347241680506534,300.0,1007.0,Lost in egg,Non-binder,Non-binder,Binder,0.046378569468312966
1.0,2-6 SiaLac,44.0,0.29,0.33,14.334,2.2324543044509557,150.0,32.0,Conserved,Binder,Binder,Binder,0.16344204863423697
1.0,2-6 SiaLac,44.0,0.29,0.371,16.12,1.9851116625310172,150.0,32.0,Conserved,Binder,Binder,Binder,0.14533364299771417
1.0,2-6 SiaLac,44.0,0.29,0.323,14.044,2.1361435488464826,150.0,30.0,Conserved,Binder,Binder,Binder,0.1563909626746622
1.0,2-6 SiaLac,44.0,0.29,0.34,14.768,2.3699891657638137,150.0,35.0,Conserved,Binder,Binder,Binder,0.1735112265102552
1.0,2-6 SiaLac,44.0,0.29,0.314,13.658,1.6839947283643286,150.0,23.0,Conserved,Binder,Binder,Binder,0.12328832341355002
1.0,2-6 SiaLac,44.0,0.29,0.389,16.915,3.606266627253917,150.0,61.0,Conserved,Binder,Binder,Binder,0.2640213527795454
1.0,2-6 SiaLac,60.0,0.4,0.219,13.114,1.9826140003050174,150.0,26.0,Conserved,Binder,Binder,Binder,0.14515078459375946
1.0,2-6 SiaLac,60.0,0.4,0.223,13.38,2.0179372197309418,150.0,27.0,Conserved,Binder,Binder,Binder,0.14773686187015397
1.0,2-6 SiaLac,60.0,0.4,0.221,13.247,2.944062806673209,150.0,39.0,Conserved,Binder,Binder,Binder,0.2155402041023509
1.0,2-6 SiaLac,60.0,0.4,0.23,13.78,3.7735849056603774,150.0,52.0,Conserved,Binder,Binder,Binder,0.27627102890603217
1.0,2-6 SiaLac,60.0,0.4,0.199,11.947,5.4406964091403704,150.0,65.0,Conserved,Binder,Binder,Binder,0.39832330065341964
1.0,2-6 SiaLac,60.0,0.4,0.246,14.778,3.4510759236703206,150.0,51.0,Conserved,Binder,Binder,Binder,0.2526595585102872
1.0,2-6 SiaLac,78.0,0.39,0.423,32.97,1.789505611161662,200.0,59.0,Conserved,Binder,Binder,Binder,0.13101296745361884
1.0,2-6 SiaLac,78.0,0.39,0.426,33.208,1.7766803179956638,200.0,59.0,Conserved,Binder,Binder,Binder,0.130074004364786
1.0,2-6 SiaLac,78.0,0.39,0.415,32.355,2.5652912996445685,200.0,83.0,Conserved,Binder,Binder,Binder,0.1878096517010718
1.0,2-6 SiaLac,78.0,0.39,0.433,33.743,4.534273775301544,200.0,153.0,Conserved,Binder,Binder,Binder,0.33196244752971205
1.0,2-6 SiaLac,78.0,0.39,0.41,32.018,3.373102629770754,200.0,108.0,Conserved,Binder,Binder,Binder,0.24695099154508843
1.0,2-6 SiaLac,78.0,0.39,0.428,33.406,3.023408968448782,200.0,101.0,Conserved,Binder,Binder,Binder,0.22134928122702363
1.0,2-6 SiaLac,98.0,0.49,0.291,28.558,2.521184956929757,200.0,72.0,Conserved,Binder,Binder,Binder,0.18458054596004952
1.0,2-6 SiaLac,98.0,0.49,0.317,31.062,3.154980361856931,200.0,98.0,Conserved,Binder,Binder,Binder,0.23098186274836313
1.0,2-6 SiaLac,98.0,0.49,0.291,28.512,3.96324354657688,200.0,113.0,Conserved,Binder,Binder,Binder,0.29015628369076646
1.0,2-6 SiaLac,98.0,0.49,0.293,28.674,2.824858757062147,200.0,81.0,Conserved,Binder,Binder,Binder,0.20681305836186026
1.0,2-6 SiaLac,98.0,0.49,0.291,28.512,3.1565656565656566,200.0,90.0,Conserved,Binder,Binder,Binder,0.23109792506344232
1.0,2-6 SiaLac,98.0,0.49,0.323,31.685,2.7773394350639107,200.0,88.0,Conserved,Binder,Binder,Binder,0.20333408218679724
