PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status
5.0,2-6 SiaLac,88.0,2.17,0.052,4.533,37.502758,190.0,170.0,True non-binder
5.0,2-6 SiaLac,88.0,2.17,0.055,4.827,57.592708,190.0,278.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.048,4.226,66.729768,190.0,282.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.053,4.687,64.43354,190.0,302.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.063,4.956,37.732042,190.0,187.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.061,4.76,28.571429,190.0,136.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.057,4.509,41.916168,190.0,189.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.061,4.76,99.369748,190.0,473.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.059,4.662,106.177606,190.0,495.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.055,4.325,53.179191,190.0,230.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.066,4.712,5.730051,190.0,27.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.062,4.431,10.832769,190.0,48.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.067,4.741,61.379456,190.0,291.0,False non-binder
5.0,2-6 SiaLac,71.0,2.69,0.065,4.633,40.578459,190.0,188.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.068,4.79,35.073069,190.0,168.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.064,4.514,50.509526,190.0,228.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.074,4.532,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.077,4.694,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.074,4.558,23.913997,190.0,109.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.068,4.189,12.413464,190.0,52.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.078,4.753,31.559015,190.0,150.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.079,4.864,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.081,4.27,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.074,3.866,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.079,4.147,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.074,3.892,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.081,4.25,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.081,4.277,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.041,4.318,34.969893,190.0,151.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.046,4.782,49.142618,190.0,235.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.046,4.832,50.703642,190.0,245.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.046,4.816,47.549834,190.0,229.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.041,4.302,55.555556,190.0,239.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.036,3.831,68.389454,190.0,262.0,False non-binder
10.0,2-6 SiaLac,88.0,2.17,0.069,6.065,35.943941,190.0,218.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.071,6.261,42.485226,190.0,266.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.071,6.261,32.263217,190.0,202.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.071,6.196,22.756617,190.0,141.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.064,5.631,37.115965,190.0,209.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.064,5.594,50.947444,190.0,285.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.091,7.161,28.068705,190.0,201.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.095,7.447,23.633678,190.0,176.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.091,7.142,27.16326,190.0,194.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.07,5.53,28.028933,190.0,155.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.065,5.122,6.24756,190.0,32.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.086,6.759,35.508211,190.0,240.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.09,6.415,12.470772,190.0,80.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.093,6.562,9.295946,190.0,61.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.095,6.752,7.405213,190.0,50.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.088,6.267,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.095,6.726,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.093,6.57,13.242009,190.0,87.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.108,6.622,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.108,6.644,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.117,7.143,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.113,6.928,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.109,6.696,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.111,6.801,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.107,5.65,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.107,5.616,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.107,5.623,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.109,5.732,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.109,5.732,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.112,5.876,0.0,190.0,0.0,True non-binder
1.0,2-3 SiaLac,111.0,1.72,0.018,1.971,609.335363,190.0,1201.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.018,2.007,750.871948,190.0,1507.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.017,1.92,732.8125,190.0,1407.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.017,1.871,1128.808124,190.0,2112.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.019,2.117,728.38923,190.0,1542.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.02,2.166,412.742382,190.0,894.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.017,1.595,536.050157,190.0,855.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.017,1.58,405.696203,190.0,641.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.019,1.749,690.108634,190.0,1207.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.019,1.743,577.73953,190.0,1007.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.019,1.772,663.656885,190.0,1176.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.018,1.694,783.943329,190.0,1328.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.023,1.885,341.644562,190.0,644.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.024,1.964,479.124236,190.0,941.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.023,1.938,506.707946,190.0,982.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.03,491.133005,190.0,997.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.025,2.03,405.418719,190.0,823.0,True binder
1.0,2-3 SiaLac,83.0,2.3,0.024,1.966,400.305188,190.0,787.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.017,1.165,357.939914,190.0,417.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.017,1.221,498.771499,190.0,609.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.138,485.940246,190.0,553.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.159,480.586713,190.0,557.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.159,438.308887,190.0,508.0,True binder
1.0,2-3 SiaLac,70.0,2.71,0.017,1.17,293.162393,190.0,343.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.023,1.486,351.951548,190.0,523.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.019,1.196,606.187291,190.0,725.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.049,3.113,216.19017,190.0,673.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.021,1.313,596.34425,190.0,783.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.024,1.566,436.14304,190.0,683.0,True binder
1.0,2-3 SiaLac,64.0,2.98,0.045,2.886,87.318087,190.0,252.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.025,1.252,103.833866,190.0,130.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.021,1.053,125.356125,190.0,132.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.022,1.13,60.176991,190.0,68.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.028,1.451,66.161268,190.0,96.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.023,1.167,120.822622,190.0,141.0,True binder
1.0,2-3 SiaLac,51.0,3.73,0.024,1.22,56.557377,190.0,69.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.429,337.124526,190.0,1156.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.429,301.54564,190.0,1034.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.029,3.159,439.696106,190.0,1389.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.413,446.234984,190.0,1523.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.38,432.248521,190.0,1461.0,True binder
5.0,2-3 SiaLac,111.0,1.72,0.031,3.462,495.956095,190.0,1717.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.051,4.764,291.351805,190.0,1388.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.052,4.833,316.987378,190.0,1532.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.042,3.904,284.579918,190.0,1111.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.05,4.682,263.348996,190.0,1233.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.052,4.805,287.408949,190.0,1381.0,True binder
5.0,2-3 SiaLac,93.0,2.05,0.051,4.75,351.789474,190.0,1671.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.081,6.718,134.117297,190.0,901.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.076,6.293,145.717464,190.0,917.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.062,5.117,171.78034,190.0,879.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.068,5.593,197.568389,190.0,1105.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.07,5.786,221.914967,190.0,1284.0,True binder
5.0,2-3 SiaLac,83.0,2.3,0.071,5.851,218.936934,190.0,1281.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.084,5.912,104.533153,190.0,618.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.082,5.739,154.033804,190.0,884.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.07,4.945,178.766431,190.0,884.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.08,5.602,182.79186,190.0,1024.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.081,5.68,208.802817,190.0,1186.0,True binder
5.0,2-3 SiaLac,70.0,2.71,0.091,6.371,205.776173,190.0,1311.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.072,4.593,119.311997,190.0,548.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.073,4.641,156.647274,190.0,727.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.068,4.372,184.126258,190.0,805.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.068,4.363,179.463672,190.0,783.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.074,4.736,225.084459,190.0,1066.0,True binder
5.0,2-3 SiaLac,64.0,2.98,0.071,4.558,270.952172,190.0,1235.0,True binder
5.0,2-3 SiaLac,51.0,3.73,0.088,4.494,0.0,190.0,0.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.078,3.994,6.259389,190.0,25.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.08,4.079,30.15445,190.0,123.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.073,3.741,31.007752,190.0,116.0,True non-binder
5.0,2-3 SiaLac,51.0,3.73,0.079,4.022,62.15813,190.0,250.0,False non-binder
5.0,2-3 SiaLac,51.0,3.73,0.075,3.813,87.332809,190.0,333.0,False non-binder
10.0,2-3 SiaLac,111.0,1.72,0.037,4.078,454.879843,190.0,1855.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.039,4.324,499.074931,190.0,2158.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.039,4.354,494.258153,190.0,2152.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.039,4.308,393.918292,190.0,1697.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.038,4.155,316.967509,190.0,1317.0,True binder
10.0,2-3 SiaLac,111.0,1.72,0.037,4.109,578.972986,190.0,2379.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.068,6.35,231.496063,190.0,1470.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.069,6.435,284.537685,190.0,1831.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.069,6.435,285.936286,190.0,1840.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.071,6.543,229.558307,190.0,1502.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.064,5.892,271.215207,190.0,1598.0,True binder
10.0,2-3 SiaLac,93.0,2.05,0.068,6.326,366.898514,190.0,2321.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.096,7.916,174.33047,190.0,1380.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.098,8.088,202.769535,190.0,1640.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.106,8.762,201.780415,190.0,1768.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.097,8.066,266.922886,190.0,2153.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.097,8.066,225.142574,190.0,1816.0,True binder
10.0,2-3 SiaLac,83.0,2.3,0.102,8.418,239.843193,190.0,2019.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.109,7.643,160.539055,190.0,1227.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.106,7.446,208.702659,190.0,1554.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.114,8.034,395.693303,190.0,3179.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.114,8.053,445.424066,190.0,3587.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.106,7.454,262.543601,190.0,1957.0,True binder
10.0,2-3 SiaLac,70.0,2.71,0.117,8.199,227.832663,190.0,1868.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.097,6.221,231.634785,190.0,1441.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.098,6.262,516.288726,190.0,3233.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.105,6.731,497.548655,190.0,3349.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.099,6.329,569.284247,190.0,3603.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.099,6.312,342.680608,190.0,2163.0,True binder
10.0,2-3 SiaLac,64.0,2.98,0.1,6.42,297.196262,190.0,1908.0,True binder
10.0,2-3 SiaLac,51.0,3.73,0.111,5.652,124.557679,190.0,704.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.101,5.15,229.126214,190.0,1180.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.103,5.244,224.637681,190.0,1178.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.101,5.18,93.436293,190.0,484.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.104,5.297,92.316406,190.0,489.0,False non-binder
10.0,2-3 SiaLac,51.0,3.73,0.111,5.683,84.286468,190.0,479.0,False non-binder
1.0,2-6 SiaLac,105.0,1.81,0.012,1.295,94.208494,190.0,122.0,False binder
1.0,2-6 SiaLac,105.0,1.81,0.012,1.241,743.755036,190.0,923.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.012,1.295,345.945946,190.0,448.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.013,1.385,432.490975,190.0,599.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.012,1.254,522.328549,190.0,655.0,True binder
1.0,2-6 SiaLac,105.0,1.81,0.013,1.385,482.310469,190.0,668.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.606,671.232877,190.0,1078.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.55,440.645161,190.0,683.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.655,534.743202,190.0,885.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.02,1.736,206.797235,190.0,359.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.021,1.85,218.378378,190.0,404.0,True binder
1.0,2-6 SiaLac,88.0,2.17,0.02,1.715,275.801749,190.0,473.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.587,563.957152,190.0,895.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.021,1.614,790.582404,190.0,1276.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.6,288.75,190.0,462.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.021,1.613,327.960322,190.0,529.0,True binder
1.0,2-6 SiaLac,79.0,2.42,0.021,1.651,612.961841,190.0,1012.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.021,1.518,201.581028,190.0,306.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.023,1.637,336.591326,190.0,551.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.022,1.53,242.48366,190.0,371.0,True binder
1.0,2-6 SiaLac,71.0,2.69,0.022,1.591,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,71.0,2.69,0.022,1.547,332.902392,190.0,515.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.021,1.302,433.947773,190.0,565.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.025,1.54,50.0,190.0,77.0,False binder
1.0,2-6 SiaLac,61.0,3.11,0.025,1.551,159.896841,190.0,248.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.407,665.955935,190.0,937.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.438,297.635605,190.0,428.0,True binder
1.0,2-6 SiaLac,61.0,3.11,0.023,1.396,274.355301,190.0,383.0,True binder
1.0,2-6 SiaLac,53.0,3.62,0.019,1.023,194.525904,190.0,199.0,True binder
1.0,2-6 SiaLac,53.0,3.62,0.024,1.261,27.755749,190.0,35.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.024,1.243,8.045052,190.0,10.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.024,1.261,72.95797,190.0,92.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.022,1.147,0.0,190.0,0.0,False binder
1.0,2-6 SiaLac,53.0,3.62,0.023,1.194,84.589615,190.0,101.0,False binder
5.0,2-6 SiaLac,105.0,1.81,0.059,6.17,112.965964,190.0,697.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.065,6.833,116.493487,190.0,796.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.061,6.354,149.826881,190.0,952.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.06,6.287,124.22459,190.0,781.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.059,6.203,143.640174,190.0,891.0,False non-binder
5.0,2-6 SiaLac,105.0,1.81,0.057,6.019,78.916764,190.0,475.0,True non-binder
5.0,2-6 SiaLac,88.0,2.17,0.088,7.704,105.26999,190.0,811.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.086,7.569,116.792179,190.0,884.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.087,7.629,120.461397,190.0,919.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.088,7.734,109.904319,190.0,850.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.081,7.094,116.295461,190.0,825.0,False non-binder
5.0,2-6 SiaLac,88.0,2.17,0.079,6.982,78.77399,190.0,550.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.088,6.878,92.904914,190.0,639.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.087,6.84,106.28655,190.0,727.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.08,6.318,117.758784,190.0,744.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.083,6.481,111.711156,190.0,724.0,False non-binder
5.0,2-6 SiaLac,79.0,2.42,0.082,6.47,0.0,190.0,0.0,True non-binder
5.0,2-6 SiaLac,79.0,2.42,0.084,6.586,48.132402,190.0,317.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.077,5.474,134.819145,190.0,738.0,False non-binder
5.0,2-6 SiaLac,71.0,2.69,0.083,5.872,64.713896,190.0,380.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.078,5.547,110.14963,190.0,611.0,False non-binder
5.0,2-6 SiaLac,71.0,2.69,0.079,5.621,36.292475,190.0,204.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.081,5.716,59.13226,190.0,338.0,True non-binder
5.0,2-6 SiaLac,71.0,2.69,0.083,5.895,99.067006,190.0,584.0,False non-binder
5.0,2-6 SiaLac,61.0,3.11,0.08,4.915,63.275687,190.0,311.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.085,5.205,67.050913,190.0,349.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.086,5.26,76.996198,190.0,405.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.081,4.991,48.887998,190.0,244.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.082,5.034,91.577275,190.0,461.0,True non-binder
5.0,2-6 SiaLac,61.0,3.11,0.083,5.102,142.49314,190.0,727.0,False non-binder
5.0,2-6 SiaLac,53.0,3.62,0.089,4.662,15.229515,190.0,71.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.088,4.625,20.756757,190.0,96.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.098,5.137,7.397314,190.0,38.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.09,4.749,62.960623,190.0,299.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.093,4.888,1.022913,190.0,5.0,True non-binder
5.0,2-6 SiaLac,53.0,3.62,0.095,4.99,17.835671,190.0,89.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.082,8.649,40.929587,190.0,354.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.078,8.176,82.681018,190.0,676.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.086,9.081,50.765334,190.0,461.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.075,7.926,68.634873,190.0,544.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.073,7.692,85.803432,190.0,660.0,True non-binder
10.0,2-6 SiaLac,105.0,1.81,0.067,7.046,113.113823,190.0,797.0,False non-binder
10.0,2-6 SiaLac,88.0,2.17,0.111,9.724,15.220074,190.0,148.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.112,9.822,35.63429,190.0,350.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.119,10.473,27.4038,190.0,287.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.112,9.85,51.77665,190.0,510.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.111,9.794,60.75148,190.0,595.0,True non-binder
10.0,2-6 SiaLac,88.0,2.17,0.111,9.724,73.837927,190.0,718.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.113,8.889,18.899764,190.0,168.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.121,9.489,12.646222,190.0,120.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.121,9.524,30.554389,190.0,291.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.113,8.845,51.667609,190.0,457.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.114,8.987,93.245799,190.0,838.0,True non-binder
10.0,2-6 SiaLac,79.0,2.42,0.124,9.734,83.727142,190.0,815.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.134,9.516,25.115595,190.0,239.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.124,8.764,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.134,9.474,78.425164,190.0,743.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.134,9.505,54.708048,190.0,520.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.125,8.892,50.269906,190.0,447.0,True non-binder
10.0,2-6 SiaLac,71.0,2.69,0.138,9.8,50.714286,190.0,497.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.145,8.9,368.764045,190.0,3282.0,False non-binder
10.0,2-6 SiaLac,61.0,3.11,0.138,8.452,43.185045,190.0,365.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.146,8.972,40.013375,190.0,359.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.135,8.282,32.117846,190.0,266.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.134,8.197,34.890814,190.0,286.0,True non-binder
10.0,2-6 SiaLac,61.0,3.11,0.154,9.464,39.729501,190.0,376.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.114,6.004,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.114,5.975,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.123,6.472,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.115,6.026,0.0,190.0,0.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.115,6.07,3.130148,190.0,19.0,True non-binder
10.0,2-6 SiaLac,53.0,3.62,0.12,6.318,6.805951,190.0,43.0,True non-binder
1.0,2-3 SiaLac,111.0,1.72,0.018,2.044,1608.121331,190.0,3287.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.017,1.883,1613.913967,190.0,3039.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.016,1.772,1882.61851,190.0,3336.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.015,1.625,1752.615385,190.0,2848.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.015,1.625,1884.307692,190.0,3062.0,True binder
1.0,2-3 SiaLac,111.0,1.72,0.013,1.472,1614.130435,190.0,2376.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.027,2.493,1057.761733,190.0,2637.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.028,2.614,970.925784,190.0,2538.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.028,2.553,1066.588327,190.0,2723.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.028,2.593,1009.255688,190.0,2617.0,True binder
1.0,2-3 SiaLac,93.0,2.05,0.027,2.493,1158.443642,190.0,2888.0,True binder
