PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,Status,Experiment,Self-model,Cross-model
5.0,2-6 SiaLac,110.0,1.82,0.095,10.471,219.17677394709196,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.096,10.536,129.9354593773728,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.108,11.916,73.59852299429339,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.043,5.21,71.97696737044146,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.047,5.672,120.59238363892807,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.044,5.249,93.73213945513432,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.044,5.229,159.49512335054504,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.047,5.651,93.08087064236419,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.079,4.883,40.75363506041368,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.085,5.266,93.9992404101785,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.081,5.046,72.73087594133968,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.075,4.679,2.3509296858303057,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.074,4.601,10.432514670723755,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.126,13.885,29.600288080662587,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.135,14.824,25.431732325957906,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.138,15.157,9.896417496866134,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.122,13.46,5.274888558692422,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.13,14.281,12.674182480218471,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.114,12.529,13.009817224040226,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.064,7.679,18.231540565177756,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.065,7.776,50.79732510288066,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.064,7.698,19.615484541439333,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.063,7.504,14.2590618336887,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.066,7.924,6.436143361938415,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.065,7.76,54.123711340206185,300.0,Others,Non-binder,Non-binder,Non-binder
1.0,2-3 SiaLac,60.0,2.5,0.031,1.851,1226.3641274986494,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.712,1197.4299065420562,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.03,1.78,1270.2247191011236,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.766,2356.172140430351,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.724,1164.15313225058,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.766,1284.8244620611551,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.047,5.485,249.22515952597993,200.0,Others,Non-binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.048,5.525,390.5882352941176,200.0,Others,Non-binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.227,639.9464319877559,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.227,466.42433518270514,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.047,5.465,518.7557182067703,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.05,5.786,394.054614586934,200.0,Others,Non-binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.009,1.271,1226.5932336742724,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.16,1260.344827586207,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.211,3428.5714285714284,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.009,1.31,1557.2519083969464,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.132,2334.8056537102475,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.009,1.396,1626.0744985673352,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.082,4.917,647.3459426479561,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.077,4.597,595.8233630628671,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.076,4.531,493.2685941293313,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.076,4.557,497.03752468729425,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.076,4.557,454.4656572306342,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.085,5.115,646.7253176930597,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.093,10.731,330.91044637032894,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.096,11.149,372.14099919275276,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.086,10.034,363.2648993422364,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.096,11.109,311.18912593392747,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.087,10.052,448.0700358137684,200.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.108,12.559,422.4858667091329,200.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.039,5.679,480.89452368374714,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.039,5.798,493.7909624008279,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.039,5.719,400.0699422976044,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.04,5.858,481.9050870604302,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.037,5.451,800.5870482480279,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.042,6.156,855.1007147498376,300.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.087,5.242,801.983975581839,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.092,5.531,1213.5237750858796,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.087,5.197,1055.8014238984028,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.083,4.984,931.3804173354736,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.087,5.242,1145.9366653948875,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.064,3.815,1611.2712975098295,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.144,16.673,266.17885203622626,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.146,16.892,261.2479280132607,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.139,16.157,389.8619793278455,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.138,15.998,422.17777222152773,200.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.133,15.401,478.670216219726,200.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.139,16.159,408.0079212822576,200.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.538,79.013,34.56393251743384,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.582,85.59,12.618296529968454,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.531,78.021,20.66110406172697,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.533,78.398,19.82193423301615,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.597,87.781,16.93988448525307,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.569,83.592,21.987750023925734,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.433,401.95394277739007,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.025,1.526,505.2424639580603,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.021,1.293,533.6426914153133,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.022,1.324,517.3716012084592,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.021,1.277,819.8903680501176,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.444,402.35457063711914,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.044,4.862,44.837515425750716,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.045,4.956,66.182405165456,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.043,4.692,60.3154305200341,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.043,4.768,87.66778523489933,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.045,4.956,81.51735270379338,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.048,5.243,107.38127026511539,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.023,2.711,-140.16967908520843,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.021,2.565,182.0662768031189,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.02,2.44,139.34426229508196,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.022,2.586,196.0556844547564,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.02,2.44,91.39344262295081,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.023,2.736,54.82456140350877,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-6 SiaLac,62.0,2.44,0.058,3.567,109.33557611438182,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.06,3.678,132.4089178901577,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.058,3.582,53.32216638749302,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.064,3.93,130.02544529262087,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.058,3.567,163.72301654051023,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.064,3.914,176.03474706182934,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.11,12.061,78.84918331813283,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.097,10.707,33.809657233585504,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.104,11.478,27.879421502003833,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.098,10.812,43.93266740658528,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.107,11.723,17.231084193465836,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.09,9.883,103.40989578063342,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.046,5.464,37.88433382137628,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.045,5.359,60.45904086583318,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.044,5.234,189.91211310661063,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.044,5.255,143.48239771646053,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.04,4.821,131.3005600497822,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.043,5.172,58.584686774942,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.071,4.412,31.27833182230281,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.081,5.04,109.72222222222223,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.067,4.145,120.38600723763572,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.076,4.707,113.44805608667941,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.079,4.877,134.09883124871848,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.066,4.098,182.28404099560763,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.123,13.493,85.52582820721855,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.136,14.93,75.08372404554588,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.132,14.509,78.08946171341925,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.128,14.036,100.45597036192648,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.127,13.966,113.9195188314478,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.124,13.685,83.22981366459626,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.059,7.037,96.20576950405002,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.068,8.112,86.29191321499013,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.065,7.82,113.68286445012787,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.059,7.135,120.11212333566924,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.061,7.361,133.54163836435268,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,120.0,2.5,0.07,8.343,101.64209516960327,300.0,Others,Non-binder,Non-binder,Non-binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.738,405.0632911392405,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.03,1.794,642.6978818283166,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.032,1.93,649.2227979274612,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.752,767.1232876712329,150.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.046,5.346,456.0419004863449,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.049,5.684,366.1154116819141,200.0,Others,Non-binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.227,403.2906064664243,200.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,116.0,1.72,0.05,5.829,321.8390804597701,200.0,Others,Non-binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.231,674.2485783915515,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.172,687.7133105802048,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.231,1274.573517465475,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.211,1319.570602807597,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.009,1.375,1176.7272727272727,300.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,147.0,2.04,0.01,1.418,1150.9167842031031,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.084,5.014,415.83566015157555,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.081,4.86,491.1522633744856,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.074,4.465,453.75139977603584,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.081,4.889,377.7868684802618,150.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.077,4.606,375.8141554494138,150.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,60.0,2.5,0.078,4.677,505.66602522984823,150.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.101,11.744,160.16689373297004,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.097,11.273,257.16313315000446,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.09,10.493,202.32535976365196,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.099,11.444,238.465571478504,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.092,10.711,225.9359536924657,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,116.0,1.72,0.093,10.771,216.32160430786368,200.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.042,6.121,338.0166639438,300.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.042,6.143,290.4118508871887,300.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.042,6.121,332.4620160104558,300.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.038,5.6,363.39285714285717,300.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.039,5.679,405.0008804366966,300.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,147.0,2.04,0.038,5.62,340.9252669039146,300.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.087,5.197,761.0159707523571,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.086,5.145,825.6559766763849,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.094,5.637,751.9957424161789,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,60.0,2.5,0.093,5.577,1045.0062757755065,150.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.156,18.152,142.84927280740413,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.152,17.616,207.70890099909172,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.136,15.799,269.5740236723843,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.15,17.402,257.2692793931732,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.138,15.958,383.8200275723775,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,116.0,1.72,0.157,18.195,336.1363011816433,200.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.604,88.811,7.228834266025604,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.598,87.931,10.22392557801003,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.592,87.05,12.199885123492246,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.573,84.237,16.39422106675214,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.604,88.726,11.50733719541059,300.0,Lost in egg,Non-binder,Non-binder,Binder
10.0,2-3 SiaLac,147.0,2.04,0.606,89.155,15.702989176153888,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.448,702.3480662983426,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.022,1.376,614.8255813953489,150.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.022,1.376,453.4883720930233,150.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.021,1.318,430.19726858877084,150.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.022,1.371,393.14369073668854,150.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,62.0,2.44,0.021,1.293,464.8105181747873,150.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.039,4.241,149.25725064843198,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.039,4.276,37.885874649204865,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.039,4.258,40.62940347581024,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.038,4.135,27.327690447400244,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.036,3.908,114.89252814738997,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,110.0,1.82,0.038,4.202,99.95240361732509,200.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.021,2.461,271.43437626980904,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.177,233.34864492420763,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.02,2.398,261.4678899082569,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.02,2.356,264.4312393887946,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.19,287.2146118721461,300.0,Lost in egg,Non-binder,Non-binder,Binder
1.0,2-6 SiaLac,120.0,2.5,0.016,1.944,289.0946502057613,300.0,Lost in egg,Non-binder,Non-binder,Binder
5.0,2-6 SiaLac,62.0,2.44,0.05,3.099,200.38722168441433,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.05,3.084,196.82230869001296,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.045,2.737,217.75666788454512,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.045,2.752,242.36918604651166,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.041,2.491,96.34684865515857,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,62.0,2.44,0.041,2.505,192.01596806387226,150.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.088,9.638,87.46627931106039,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.076,8.319,79.09604519774011,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.07,7.663,86.25864543912306,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.068,7.525,95.81395348837209,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.073,8.07,89.71499380421314,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,110.0,1.82,0.055,6.076,106.81369321922318,200.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.04,4.782,132.9987452948557,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.042,5.016,130.78149920255183,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.033,3.908,73.6949846468782,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.034,4.124,157.12900096993212,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.03,3.616,81.58185840707965,300.0,Others,Non-binder,Non-binder,Non-binder
5.0,2-6 SiaLac,120.0,2.5,0.032,3.816,147.01257861635222,300.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.048,3.002,161.55896069287144,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.046,2.862,169.81132075471697,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.036,2.226,215.18418688230008,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.039,2.436,213.8752052545156,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.045,2.811,199.57310565635007,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,62.0,2.44,0.045,2.785,150.80789946140035,150.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.07,7.741,78.67200620074927,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.077,8.449,83.79689904130666,200.0,Others,Non-binder,Non-binder,Non-binder
10.0,2-6 SiaLac,110.0,1.82,0.07,7.705,90.20116807268008,200.0,Others,Non-binder,Non-binder,Non-binder
